episode,reward,steps
159,-263,200
160,-299,200
161,-344,200
162,-317,200
163,-236,200
164,-281,200
165,-236,200
166,-290,200
167,-281,200
168,-99,66
169,-299,200
170,-254,200
171,-380,200
172,-308,200
173,-199,157
174,-263,200
175,-245,200
176,-308,200
177,-317,200
178,-245,200
179,-308,200
180,-344,200
181,-335,200
182,-230,170
183,-290,200
184,-299,200
185,-272,200
186,-362,200
187,-353,200
188,-290,200
189,-187,145
190,-308,200
191,-272,200
192,-317,200
193,-416,200
194,-254,200
195,-326,200
196,-290,200
197,-97,73
198,-254,200
199,-308,200
200,-254,200
201,-263,200
202,-290,200
203,-308,200
204,-308,200
205,-263,200
206,-236,200
207,-308,200
208,-263,200
209,-160,136
210,-40,43
211,-113,89
212,-290,200
213,-272,200
214,-272,200
215,-290,200
216,-218,200
217,-227,200
218,-220,169
219,-290,200
220,-236,200
221,-236,200
222,-143,110
223,-353,200
224,-263,200
225,-272,200
226,-281,200
227,-263,200
228,-254,200
229,-245,200
230,-326,200
231,-353,200
232,-326,200
233,-207,165
234,-299,200
235,-344,200
236,-236,200
237,-299,200
238,-245,200
239,-299,200
240,-371,200
241,-326,200
242,-272,200
243,-344,200
244,-254,200
245,-290,200
246,-299,200
247,-290,200
248,-263,200
249,-45,48
250,-317,200
251,-299,200
252,-272,200
253,-297,156
254,-183,141
255,-272,200
256,-259,181
257,-299,200
258,-335,200
259,-281,200
260,-290,200
261,-263,200
262,-272,200
263,-265,187
264,-371,200
265,-90,84
266,-371,200
267,-272,200
268,-362,200
269,-236,200
270,-263,200
271,-118,103
272,-234,192
273,-290,200
274,-281,200
275,-290,200
276,-326,200
277,-299,200
278,-272,200
279,-263,200
280,-308,200
281,-281,200
282,-263,200
283,-263,200
284,-308,200
285,-290,200
286,-281,200
287,-281,200
288,-254,200
289,-254,200
290,-272,200
291,-6,27
292,-290,200
293,-299,200
294,-281,200
295,-227,200
296,-246,195
297,-299,200
298,-263,200
299,-272,200
300,-290,200
301,-216,174
302,-236,200
303,-299,200
304,-281,200
305,-272,200
306,-218,200
307,-353,200
308,-276,180
309,-326,200
310,-299,200
311,-326,200
312,-3,15
313,-174,132
314,-33,36
315,-281,200
316,-245,200
317,-104,71
318,-362,200
319,-225,156
320,-263,200
321,-299,200
322,-323,200
323,-299,200
324,-272,200
325,-254,200
326,-227,200
327,-136,112
328,-254,200
329,-308,200
330,-207,165
331,-299,200
332,-290,200
333,-272,200
334,-281,200
335,-245,200
336,-227,200
337,-308,200
338,-362,200
339,-254,200
340,-299,200
341,-281,200
342,-326,200
343,-263,200
344,-317,200
345,-281,200
346,-59,80
347,-290,200
348,-308,200
349,-209,200
350,-254,200
351,-272,200
352,-290,200
353,-77,71
354,-281,200
355,-263,200
356,-201,150
357,-317,200
358,-281,200
359,-281,200
360,-272,200
361,-36,39
362,-3,15
363,-281,200
364,-308,200
365,-245,200
366,-299,200
367,-272,200
368,-254,200
369,-290,200
370,-290,200
371,-118,103
372,-263,200
373,-335,200
374,-308,200
375,-263,200
376,-317,200
377,-272,200
378,-245,200
379,-290,200
380,-245,200
381,-263,200
382,-151,127
383,-263,200
384,-317,200
385,-290,200
386,-222,189
387,-272,200
388,-245,200
389,-254,200
390,-136,130
391,-245,200
392,-254,200
393,-281,200
394,-50,53
395,-317,200
396,-281,200
397,-254,200
398,-100,67
399,-380,200
400,-362,200
401,-263,200
402,-236,200
403,-263,200
404,-308,200
405,-281,200
406,-299,200
407,-281,200
408,-353,200
409,-236,200
410,-299,200
411,-203,179
412,-335,200
413,-281,200
414,-194,134
415,-152,137
416,-326,200
417,-344,200
418,-197,155
419,-335,200
420,-272,200
421,-272,200
422,-326,200
423,-238,178
424,-281,200
425,-213,180
426,-272,200
427,-185,161
428,-254,200
429,-317,200
430,-187,145
431,-263,200
432,-281,200
433,-73,67
434,-308,200
435,-245,200
436,-254,200
437,-245,200
438,-308,200
439,-281,200
440,-236,200
441,-164,140
442,-171,156
443,-272,200
444,-299,200
445,-281,200
446,-290,200
447,-272,200
448,-207,156
449,-135,120
450,-290,200
451,-317,200
452,-236,200
453,-290,200
454,-237,186
455,-353,200
456,-299,200
457,-254,200
458,-235,193
459,-200,149
460,-174,105
461,-290,200
462,-362,200
463,-326,200
464,-308,200
465,-290,200
466,-272,200
467,-263,200
468,-272,200
469,-272,200
470,-317,200
471,-148,151
472,-226,166
473,-263,200
474,-126,138
475,-308,200
476,-281,200
477,-290,200
478,-317,200
479,-48,69
480,-308,200
481,-281,200
482,-290,200
483,-326,200
484,-263,200
485,-281,200
486,-281,200
487,-281,200
488,-290,200
489,-317,200
490,-308,200
491,-299,200
492,-299,200
493,-308,200
494,-254,200
495,-326,200
496,-136,121
497,-285,189
498,-258,162
499,-317,200
500,-281,200
501,-317,200
502,-254,200
503,-281,200
504,-254,200
505,-245,200
506,-281,200
507,-290,200
508,-263,200
509,-290,200
510,-207,156
511,-263,200
512,-281,200
513,-263,200
514,-308,200
515,-263,200
516,-227,200
517,-308,200
518,-299,200
519,-233,164
520,-290,200
521,-39,33
522,-290,200
523,-245,200
524,-290,200
525,-254,200
526,-107,92
527,-281,200
528,-183,141
529,-221,179
530,-91,94
531,-326,200
532,-263,200
533,-249,189
534,-308,200
535,-308,200
536,-245,200
537,-188,164
538,-99,120
539,-263,200
540,-272,200
541,-263,200
542,-299,200
543,-371,200
544,-263,200
545,-186,126
546,-308,200
547,-223,136
548,-236,200
549,-226,193
550,-272,200
551,-245,200
552,-281,200
553,-36,48
554,-236,200
555,-224,173
556,-299,200
557,-290,200
558,-254,200
559,-263,200
560,-272,200
561,-335,200
562,-290,200
563,-95,62
564,-183,132
565,-75,78
566,-263,200
567,-197,182
568,-281,200
569,-254,200
570,-272,200
571,-299,200
572,-290,200
573,-299,200
574,-263,200
575,-299,200
576,-245,200
577,-281,200
578,-263,200
579,-317,200
580,-290,200
581,-281,200
582,-272,200
583,-94,79
584,-156,132
585,-164,122
586,-281,200
587,-2,23
588,-335,200
589,-254,200
590,-88,91
591,-272,200
592,-236,200
593,-290,200
594,-226,175
595,-281,200
596,-263,200
597,-326,200
598,-317,200
599,-281,200
600,-254,200
601,5,16
602,-254,200
603,-149,134
604,-290,200
605,-263,200
606,-147,132
607,-326,200
608,-272,200
609,-317,200
610,-308,200
611,-33,36
612,-326,200
613,-171,111
614,-290,200
615,-290,200
616,-299,200
617,-308,200
618,-272,200
619,-317,200
620,-344,200
621,-262,166
622,-335,200
623,-127,130
624,-299,200
625,-263,200
626,-326,200
627,-290,200
628,-290,200
629,-218,200
630,-240,198
631,-308,200
632,-263,200
633,-281,200
634,-168,135
635,-263,200
636,-272,200
637,-272,200
638,-201,186
639,-317,200
640,-326,200
641,-281,200
642,-196,145
643,-263,200
644,-326,200
645,-290,200
646,-299,200
647,-193,142
648,-272,200
649,-281,200
650,-227,200
651,-263,200
652,-272,200
653,-236,167
654,-299,200
655,-236,200
656,-263,200
657,-21,24
658,-49,52
659,-281,200
660,-290,200
661,-290,200
662,-272,200
663,-69,72
664,-272,200
665,-263,200
666,-254,200
667,-272,200
668,-245,200
669,-290,200
670,-281,200
671,-234,192
672,-308,200
673,-317,200
674,-281,200
675,-317,200
676,-272,200
677,-254,200
678,-290,200
679,-317,200
680,-281,200
681,-254,200
682,-290,200
683,-263,200
684,-228,177
685,-272,200
686,-245,200
687,-245,200
688,-207,183
689,-56,77
690,-308,200
691,-281,200
692,-326,200
693,-178,127
694,-245,200
695,-199,166
696,-16,37
697,-281,200
698,-299,200
699,-290,200
700,-153,138
701,-15,27
702,-254,200
703,-308,200
704,-281,200
705,-272,200
706,-203,143
707,-244,184
708,-281,200
709,-299,200
710,-163,166
711,-272,200
712,-263,200
713,-317,200
714,-317,200
715,-263,200
716,-281,200
717,-256,178
718,-245,200
719,-272,200
720,-245,200
721,-272,200
722,-153,111
723,-209,200
724,-281,200
725,-281,200
726,-161,128
727,-290,200
728,-236,200
729,-236,200
730,-162,138
731,-281,200
732,-299,200
733,-245,200
734,-290,200
735,-272,200
736,-52,55
737,-272,200
738,-254,200
739,-218,200
740,-15,27
741,-299,200
742,-317,200
743,-281,200
744,-272,200
745,-281,200
746,-214,172
747,-308,200
748,-326,200
749,-317,200
750,-179,146
751,-371,200
752,-147,105
753,-134,101
754,-335,200
755,-272,200
756,-299,200
757,-187,163
758,-254,200
759,-299,200
760,-254,200
761,-181,130
762,-290,200
763,-299,200
764,-272,200
765,-103,88
766,-308,200
767,-263,200
768,-299,200
769,-26,38
770,-272,200
771,-299,200
772,-263,200
773,-227,200
774,-299,200
775,-263,200
776,-290,200
777,-317,200
778,-254,200
779,-263,200
780,-272,200
781,-281,200
782,-228,177
783,-308,200
784,-272,200
785,-186,135
786,-281,200
787,-281,200
788,-173,140
789,-290,200
790,-254,200
791,-119,104
792,-59,62
793,-245,200
794,-272,200
795,-137,113
796,-151,109
797,-245,200
798,-245,200
799,-299,200
800,-263,200
801,-272,200
802,-111,132
803,-225,138
804,-263,200
805,-24,45
806,-344,200
807,-236,200
808,-281,200
809,-205,154
810,-227,200
811,-299,200
812,-281,200
813,-254,200
814,-250,172
815,-263,200
816,-308,200
817,-174,141
818,-254,200
819,-299,200
820,-83,50
821,-290,200
822,-107,110
823,-254,200
824,-299,200
825,-308,200
826,-74,77
827,-281,200
828,-286,199
829,-299,200
830,-262,184
831,-272,200
832,-114,90
833,-317,200
834,-281,200
835,-207,183
836,-254,200
837,-335,200
838,-231,189
839,-74,77
840,-272,200
841,-272,200
842,-281,200
843,-225,174
844,-263,200
845,-224,164
846,-344,200
847,-308,200
848,-245,200
849,-290,200
850,-147,123
851,-44,47
852,-317,200
853,-263,200
854,-335,200
855,-263,200
856,-272,200
857,-88,82
858,-281,200
859,-272,200
860,-290,200
861,-245,200
862,-236,200
863,0,21
864,-30,51
865,-299,200
866,-92,86
867,-272,200
868,-299,200
869,-60,54
870,-281,200
871,-254,200
872,-55,67
873,-299,200
874,-236,200
875,-226,148
876,-344,200
877,-254,200
878,-295,190
879,-236,200
880,-254,200
881,-266,197
882,-84,60
883,-272,200
884,-290,200
885,-326,200
886,-290,200
887,-281,200
888,-147,105
889,-272,200
890,-148,151
891,-308,200
892,-237,177
893,-299,200
894,-326,200
895,-147,105
896,-290,200
897,-281,200
898,-281,200
899,-170,146
900,-299,200
901,-278,200
902,-187,127
903,-317,200
904,-290,200
905,-308,200
906,-335,200
907,-148,115
908,-254,200
909,-224,200
910,-194,143
911,-308,200
912,-272,200
913,-245,200
914,-272,200
915,-290,200
916,-299,200
917,-60,63
918,-254,200
919,-290,200
920,-203,152
921,-245,200
922,-245,200
923,-254,200
924,-281,200
925,-326,200
926,-263,200
927,-165,150
928,-272,200
929,-232,154
930,-272,200
931,-161,110
932,-299,200
933,-30,33
934,-326,200
935,-178,163
936,-245,200
937,-254,200
938,-290,200
939,-326,200
940,-272,200
941,-128,122
942,-161,146
943,-242,182
944,-281,200
945,-272,200
946,-281,200
947,-263,200
948,-227,200
949,-236,200
950,-299,200
951,-72,57
952,-263,200
953,-69,72
954,-228,159
955,-308,200
956,-263,200
957,-299,200
958,-107,92
959,-263,200
960,-263,200
961,-177,117
962,-290,200
963,-76,52
964,-272,200
965,-245,200
966,-281,200
967,-165,132
968,-290,200
969,-254,200
970,-59,44
971,-126,111
972,-195,153
973,-171,111
974,-190,175
975,-128,86
976,-87,72
977,-335,200
978,-299,200
979,-240,198
980,-235,193
981,-115,82
982,-165,159
983,-116,92
984,-263,200
985,-194,134
986,-326,200
987,-272,200
988,-254,200
989,-272,200
990,-254,200
991,-123,108
992,-236,200
993,-272,200
994,-107,83
995,-281,200
996,-217,184
997,-308,200
998,-308,200
999,-245,200
1000,-162,156
1001,-103,97
1002,-35,38
1003,-245,200
1004,-272,200
1005,-263,200
1006,-317,200
1007,-236,200
1008,-272,200
1009,-317,200
1010,-272,200
1011,-326,200
1012,-193,133
1013,-43,55
1014,-299,200
1015,-227,176
1016,-254,200
1017,-299,200
1018,-272,200
1019,-173,122
1020,-194,161
1021,-56,50
1022,-26,47
1023,-56,50
1024,-12,24
1025,-264,177
1026,-290,200
1027,-263,200
1028,-188,155
1029,-272,200
1030,-245,200
1031,-317,200
1032,-263,200
1033,-245,200
1034,-125,83
1035,-34,46
1036,-272,200
1037,-196,145
1038,-224,191
1039,-259,181
1040,-221,170
1041,-236,200
1042,-151,127
1043,-308,200
1044,-290,200
1045,-290,200
1046,-281,200
1047,-75,60
1048,-281,200
1049,-161,119
1050,-112,88
1051,-56,68
1052,-281,200
1053,-254,200
1054,-290,200
1055,-139,142
1056,-132,126
1057,-154,121
1058,-281,200
1059,-219,177
1060,-263,200
1061,-317,200
1062,-308,200
1063,-290,200
1064,-263,200
1065,-308,200
1066,-236,200
1067,-272,200
1068,-141,126
1069,-254,200
1070,0,21
1071,-54,66
1072,-299,200
1073,-215,173
1074,-245,200
1075,-245,200
1076,-317,200
1077,-182,158
1078,-281,200
1079,-272,200
1080,-90,102
1081,-143,128
1082,-77,80
1083,-172,184
1084,-150,135
1085,-299,200
1086,-272,200
1087,-281,200
1088,-245,200
1089,-227,200
1090,-116,92
1091,-272,200
1092,-248,179
1093,-179,137
1094,-34,37
1095,-250,181
1096,-263,200
1097,-69,63
1098,-223,172
1099,-272,200
1100,-272,200
1101,-254,200
1102,-123,108
1103,-254,200
1104,-236,200
1105,-281,200
1106,-299,200
1107,-227,200
1108,-220,196
1109,-159,162
1110,-272,200
1111,-335,200
1112,-254,200
1113,-254,200
1114,-326,200
1115,-83,86
1116,-167,170
1117,-225,165
1118,-263,200
1119,-299,200
1120,-103,88
1121,-231,189
1122,-9,30
1123,-254,200
1124,-201,186
1125,-281,200
1126,-113,89
1127,-281,200
1128,-236,200
1129,-290,200
1130,-264,186
1131,-181,157
1132,-187,154
1133,-281,200
1134,-299,200
1135,-281,200
1136,-317,200
1137,-170,137
1138,-254,200
1139,-317,200
1140,-308,200
1141,-290,200
1142,-247,187
1143,-157,124
1144,-299,200
1145,-254,200
1146,-281,200
1147,-272,200
1148,-107,83
1149,-184,133
1150,-129,123
1151,-263,200
1152,-188,119
1153,-290,200
1154,-105,99
1155,-272,200
1156,-171,138
1157,-308,200
1158,-220,196
1159,-254,200
1160,-263,200
1161,-10,22
1162,-35,47
1163,-272,200
1164,-180,156
1165,-317,200
1166,-177,162
1167,-263,200
1168,-105,81
1169,-174,141
1170,-308,200
1171,-272,200
1172,-204,180
1173,-74,77
1174,-32,35
1175,-180,129
1176,-272,200
1177,-228,177
1178,-281,200
1179,-299,200
1180,-290,200
1181,-308,200
1182,-236,200
1183,-290,200
1184,-299,200
1185,-344,200
1186,-290,200
1187,-326,200
1188,-157,115
1189,-254,200
1190,-254,200
1191,-257,161
1192,-254,200
1193,-272,200
1194,-263,200
1195,-308,200
1196,-169,145
1197,-186,153
1198,-282,186
1199,-112,97
1200,-299,200
1201,-254,200
1202,-186,153
1203,-213,171
1204,-290,200
1205,-25,37
1206,-22,43
1207,-11,32
1208,-263,200
1209,-263,200
1210,-272,200
1211,-263,200
1212,-120,123
1213,-52,46
1214,-214,181
1215,-190,175
1216,-290,200
1217,-33,45
1218,-231,180
1219,-214,154
1220,-103,97
1221,-317,200
1222,-272,200
1223,-245,200
1224,-245,185
1225,-272,200
1226,-290,200
1227,-218,185
1228,-281,200
1229,-317,200
1230,-281,200
1231,-281,200
1232,-290,200
1233,-134,101
1234,-137,113
1235,-272,200
1236,-308,200
1237,-209,200
1238,-263,200
1239,-251,200
1240,-256,196
1241,-299,200
1242,-74,77
1243,-254,200
1244,-42,54
1245,-142,127
1246,-290,200
1247,-272,200
1248,-290,200
1249,-272,200
1250,-308,200
1251,-59,71
1252,-227,200
1253,-108,120
1254,0,21
1255,-281,200
1256,-136,103
1257,-263,200
1258,-299,200
1259,-71,74
1260,-281,200
1261,-182,149
1262,-263,200
1263,-163,139
1264,-290,200
1265,-121,106
1266,-308,200
1267,-48,51
1268,-61,55
1269,-29,32
1270,-88,91
1271,-281,200
1272,-209,140
1273,-236,200
1274,-14,26
1275,-236,200
1276,-290,200
1277,-281,200
1278,-236,200
1279,-108,84
1280,-75,69
1281,-305,200
1282,-254,200
1283,-281,200
1284,0,21
1285,-279,192
1286,-9,21
1287,-114,81
1288,-245,200
1289,-299,200
1290,-272,200
1291,-272,200
1292,-290,200
1293,-308,200
1294,-308,200
1295,-151,109
1296,-308,200
1297,9,12
1298,-9,30
1299,-193,169
1300,-249,189
1301,-290,200
1302,-272,200
1303,-299,200
1304,-290,200
1305,-312,198
1306,-35,38
1307,-103,106
1308,-290,200
1309,-281,200
1310,-68,71
1311,-91,85
1312,-299,200
1313,-290,200
1314,-281,200
1315,-326,200
1316,-181,157
1317,-290,200
1318,-236,200
1319,-290,200
1320,-138,123
1321,-172,139
1322,-155,104
1323,-14,26
1324,-160,145
1325,-272,200
1326,-236,200
1327,-145,130
1328,-272,200
1329,-155,131
1330,-290,200
1331,-246,177
1332,-144,120
1333,-201,141
1334,-182,140
1335,-263,200
1336,-197,137
1337,-263,200
1338,-188,137
1339,-84,69
1340,-317,200
1341,-245,200
1342,-227,167
1343,-117,120
1344,-281,200
1345,-263,200
1346,-186,135
1347,-290,200
1348,-290,200
1349,-281,200
1350,-221,170
1351,-272,200
1352,-263,200
1353,-155,140
1354,-180,129
1355,-220,169
1356,-236,200
1357,-227,200
1358,-186,162
1359,-158,152
1360,-281,200
1361,-239,188
1362,-213,171
1363,-254,200
1364,-317,200
1365,-98,83
1366,-245,200
1367,-227,200
1368,-183,168
1369,-272,200
1370,-87,90
1371,-166,160
1372,-213,189
1373,-281,200
1374,-272,200
1375,-290,200
1376,-263,200
1377,-272,200
1378,-50,53
1379,-8,20
1380,-191,158
1381,-249,189
1382,-281,200
1383,-263,200
1384,-308,200
1385,-101,86
1386,-183,141
1387,-186,144
1388,-177,162
1389,-247,196
1390,-290,200
1391,-308,200
1392,-4,25
1393,-326,200
1394,-263,200
1395,-169,136
1396,-106,91
1397,-254,200
1398,-299,200
1399,-308,200
1400,-220,169
1401,-158,134
1402,-236,200
1403,-226,193
1404,-211,178
1405,-231,135
1406,-299,200
1407,-254,200
1408,-263,194
1409,-68,71
1410,-221,179
1411,-299,200
1412,-281,200
1413,-299,200
1414,-92,77
1415,-127,112
1416,-290,200
1417,-178,145
1418,-272,200
1419,-78,72
1420,-227,200
1421,-272,200
1422,-290,200
1423,-153,111
1424,-12,33
1425,-263,200
1426,-145,112
1427,-221,125
1428,-308,200
1429,-287,200
1430,-72,75
1431,-308,200
1432,-254,200
1433,-236,200
1434,-263,200
1435,-236,200
1436,-263,200
1437,-317,200
1438,-223,199
1439,-31,34
1440,-1,22
1441,-245,200
1442,-308,200
1443,-335,200
1444,-272,200
1445,-230,188
1446,0,21
1447,-272,200
1448,-50,62
1449,-167,143
1450,-209,158
1451,-272,200
1452,-164,122
1453,-263,200
1454,-263,200
1455,-160,145
1456,-317,200
1457,-30,42
1458,-299,200
1459,-97,82
1460,-3,24
1461,-272,200
1462,-227,200
1463,-263,200
1464,-203,143
1465,-108,84
1466,-245,200
1467,-236,200
1468,-105,108
1469,-281,200
1470,-134,92
1471,-144,138
1472,-272,200
1473,-189,120
1474,-137,113
1475,-56,59
1476,-263,200
1477,-281,200
1478,-245,200
1479,-245,200
1480,-122,80
1481,-205,181
1482,-245,200
1483,-72,84
1484,-100,85
1485,-308,200
1486,-299,200
1487,8,13
1488,-263,200
1489,-236,200
1490,-164,149
1491,-290,200
1492,-213,171
1493,-139,124
1494,-225,147
1495,-272,200
1496,-16,37
1497,-236,200
1498,-227,200
1499,-218,185
1500,-116,119
1501,-18,39
1502,-272,200
1503,-183,150
1504,-299,200
1505,-263,200
1506,-249,171
1507,-46,58
1508,-128,104
1509,-263,200
1510,-272,200
1511,-272,200
1512,-317,200
1513,-58,61
1514,-174,141
1515,-40,61
1516,-27,30
1517,-290,200
1518,-115,109
1519,-252,192
1520,-180,147
1521,-216,174
1522,-263,200
1523,-344,200
1524,-254,200
1525,-290,200
1526,-245,200
1527,-290,200
1528,-83,95
1529,-83,86
1530,-272,200
1531,-254,200
1532,-263,200
1533,-281,200
1534,-236,200
1535,-236,200
1536,-48,60
1537,-308,200
1538,-299,200
1539,-40,61
1540,-85,70
1541,-245,200
1542,-143,128
1543,-58,70
1544,-205,181
1545,-272,200
1546,-26,47
1547,-326,200
1548,-326,200
1549,-281,200
1550,-281,200
1551,-137,122
1552,-68,80
1553,-290,200
1554,-9,30
1555,-101,68
1556,-299,200
1557,-205,154
1558,-236,149
1559,-254,200
1560,-281,200
1561,-213,171
1562,-101,95
1563,-299,200
1564,-236,200
1565,-263,200
1566,-245,200
1567,-281,200
1568,-245,200
1569,-73,58
1570,-132,99
1571,-202,169
1572,-215,200
1573,-109,94
1574,-200,158
1575,0,21
1576,-64,58
1577,-138,105
1578,-236,200
1579,-234,147
1580,-299,200
1581,-326,200
1582,-92,104
1583,-254,200
1584,-201,177
1585,-246,195
1586,-86,89
1587,-217,148
1588,-223,181
1589,1,20
1590,-263,200
1591,-31,34
1592,-281,200
1593,-185,143
1594,-159,108
1595,-183,123
1596,-206,137
1597,-237,195
1598,-263,200
1599,-317,200
1600,-272,200
1601,-7,19
1602,-124,109
1603,-272,200
1604,-353,200
1605,4,17
1606,-308,200
1607,-176,125
1608,-253,184
1609,-290,200
1610,-190,184
1611,-263,200
1612,-281,200
1613,-227,200
1614,-218,200
1615,-157,124
1616,-30,42
1617,-281,200
1618,-100,103
1619,-122,116
1620,-195,171
1621,-317,200
1622,-194,161
1623,-299,200
1624,-290,200
1625,-44,47
1626,-115,82
1627,-184,133
1628,-111,105
1629,-262,184
1630,-272,200
1631,-149,143
1632,-190,139
1633,-131,134
1634,-187,154
1635,-66,69
1636,-236,200
1637,-272,200
1638,-143,119
1639,-209,149
1640,-308,200
1641,-86,98
1642,-205,190
1643,-254,200
1644,-141,135
1645,-263,200
1646,-134,119
1647,-263,200
1648,-170,146
1649,-245,200
1650,-290,200
1651,-209,167
1652,-18,21
1653,-46,67
1654,-142,145
1655,-290,200
1656,-127,85
1657,-136,112
1658,-308,200
1659,-231,189
1660,-50,44
1661,-90,93
1662,-344,200
1663,-281,200
1664,3,18
1665,-236,200
1666,-263,200
1667,-189,174
1668,-317,200
1669,-290,200
1670,-39,42
1671,-281,200
1672,-236,200
1673,-122,116
1674,-254,200
1675,-60,54
1676,-16,28
1677,-208,139
1678,-113,107
1679,-74,77
1680,-38,41
1681,-299,200
1682,-245,200
1683,-254,200
1684,-106,91
1685,-39,60
1686,-8,20
1687,-290,200
1688,-326,200
1689,-168,153
1690,-272,200
1691,-15,27
1692,-281,200
1693,-223,199
1694,-299,200
1695,-32,35
1696,-172,139
1697,-245,200
1698,-82,67
1699,-40,43
1700,-102,69
1701,-65,59
1702,-299,200
1703,-185,179
1704,-129,78
1705,-272,200
1706,-196,154
1707,-281,200
1708,-202,142
1709,-114,108
1710,-326,200
1711,-122,107
1712,-229,178
1713,-198,165
1714,2,19
1715,-290,200
1716,-227,185
1717,-101,113
1718,-272,200
1719,-91,67
1720,-49,52
1721,-245,200
1722,-281,200
1723,-137,122
1724,-290,200
1725,-308,200
1726,-281,200
1727,-26,29
1728,-223,199
1729,-162,156
1730,-8,29
1731,-189,147
1732,-281,200
1733,-236,200
1734,-263,200
1735,-254,200
1736,-127,94
1737,-281,200
1738,-299,200
1739,-236,200
1740,-51,45
1741,-250,181
1742,-218,167
1743,-6,27
1744,-299,200
1745,-4,25
1746,-109,94
1747,-179,110
1748,-88,82
1749,-17,38
1750,-177,153
1751,-308,200
1752,-148,124
1753,-163,130
1754,-244,193
1755,-299,200
1756,-281,200
1757,-299,200
1758,-257,197
1759,-263,200
1760,-121,106
1761,-64,58
1762,-131,116
1763,-74,68
1764,-60,45
1765,-263,200
1766,-147,159
1767,-281,200
1768,-20,41
1769,-299,200
1770,-317,200
1771,-134,110
1772,-205,181
1773,-254,200
1774,-283,196
1775,-263,200
1776,-272,200
1777,-227,200
1778,-254,194
1779,-157,88
1780,-68,71
1781,-169,127
1782,-222,189
1783,-112,70
1784,-197,173
1785,-175,151
1786,-192,168
1787,-175,151
1788,-166,169
1789,-133,109
1790,-142,118
1791,-299,200
1792,-308,200
1793,-254,200
1794,-236,200
1795,-138,114
1796,-44,47
1797,-317,200
1798,-75,69
1799,-36,48
1800,-55,76
1801,-317,200
1802,-299,200
1803,-103,106
1804,-147,132
1805,-215,155
1806,-70,82
1807,-130,142
1808,-20,32
1809,-149,143
1810,-171,156
1811,-106,100
1812,-245,200
1813,-272,200
1814,-281,200
1815,-272,200
1816,-166,124
1817,-263,200
1818,-308,200
1819,-308,200
1820,-236,200
1821,-245,200
1822,-55,58
1823,-105,108
1824,-290,200
1825,-126,84
1826,-148,133
1827,-84,78
1828,-263,200
1829,-203,179
1830,-99,84
1831,-254,200
1832,-120,105
1833,-204,171
1834,-20,32
1835,-254,200
1836,-273,195
1837,-29,50
1838,-272,200
1839,-205,172
1840,-281,200
1841,-252,183
1842,-290,200
1843,-153,147
1844,-206,200
1845,-254,200
1846,-175,151
1847,-56,68
1848,-101,86
1849,-281,200
1850,-254,200
1851,-34,28
1852,-254,194
1853,-254,200
1854,-299,200
1855,-254,200
1856,-73,85
1857,-140,116
1858,-308,200
1859,-124,127
1860,-317,200
1861,-47,50
1862,-203,179
1863,-278,200
1864,-254,200
1865,-281,200
1866,-57,51
1867,-115,100
1868,-107,83
1869,-102,123
1870,-183,168
1871,-308,200
1872,-194,188
1873,-48,60
1874,-116,119
