episode,reward,steps
404,-272,200
405,-281,200
406,-261,183
407,-308,200
408,-263,200
409,-272,200
410,-326,200
411,-290,200
412,-281,200
413,-272,200
414,-236,200
415,-245,200
416,-263,200
417,-308,200
418,-299,200
419,-290,200
420,-281,200
421,-272,200
422,-254,200
423,-308,200
424,-254,200
425,-326,200
426,-236,200
427,-245,200
428,-64,67
429,-272,200
430,-245,200
431,-299,200
432,-263,200
433,-272,200
434,-272,200
435,-263,200
436,-308,200
437,-272,200
438,-281,200
439,-71,83
440,-236,200
441,-236,200
442,-236,200
443,-290,200
444,-335,200
445,-290,200
446,-272,200
447,-161,110
448,-227,200
449,-251,155
450,-362,200
451,-308,200
452,-362,200
453,-281,200
454,-290,200
455,-344,200
456,-308,200
457,-308,200
458,-326,200
459,-317,200
460,-272,200
461,-335,200
462,-308,200
463,-281,200
464,-335,200
465,-299,200
466,-317,200
467,-353,200
468,-308,200
469,-263,200
470,-263,200
471,-272,200
472,-290,200
473,-263,200
474,-281,200
475,-236,200
476,-308,200
477,-209,158
478,-263,200
479,-290,200
480,-138,123
481,-317,200
482,-272,200
483,-290,200
484,-156,114
485,-281,200
486,-299,200
487,-1,22
488,-236,200
489,-281,200
490,-326,200
491,-326,200
492,-335,200
493,-290,200
494,-263,200
495,-308,200
496,-299,200
497,-326,200
498,-246,177
499,-281,200
500,-272,200
501,-132,99
502,-308,200
503,-120,78
504,-272,200
505,-198,147
506,-254,200
507,-263,200
508,-335,200
509,-299,200
510,-263,200
511,-290,200
512,-263,200
513,-299,200
514,-326,200
515,-299,200
516,-317,200
517,-263,200
518,-326,200
519,-272,200
520,-236,200
521,-76,79
522,-263,200
523,-308,200
524,-299,200
525,-326,200
526,-308,200
527,-299,200
528,-263,200
529,-263,200
530,-245,200
531,-213,171
532,-272,200
533,-245,200
534,-290,200
535,-281,200
536,-263,200
537,-299,200
538,-245,200
539,-281,200
540,-272,200
541,-299,200
542,-70,64
543,-290,200
544,-272,200
545,-210,186
546,-290,200
547,-272,200
548,-389,200
549,-290,200
550,-290,200
551,-308,200
552,-290,200
553,-281,200
554,-272,200
555,-263,200
556,-281,200
557,-281,200
558,-281,200
559,-254,200
560,-245,200
561,-254,200
562,-272,200
563,-290,200
564,-299,200
565,-317,200
566,-317,200
567,-254,200
568,-263,200
569,-308,200
570,-299,200
571,-231,180
572,-254,200
573,-208,157
574,-353,200
575,-254,200
576,-227,200
577,-272,200
578,-290,200
579,-317,200
580,-155,149
581,-23,26
582,-290,200
583,-185,152
584,-317,200
585,-335,200
586,-290,200
587,-308,200
588,-263,200
589,-272,200
590,-245,200
591,-281,200
592,-290,200
593,-245,200
594,-371,200
595,-290,200
596,-308,200
597,-326,200
598,-236,200
599,-263,200
600,-290,200
601,-281,200
602,-254,200
603,-299,200
604,-308,200
605,-149,107
606,-299,200
607,-299,200
608,-236,200
609,-317,200
610,-224,164
611,-326,200
612,-353,200
613,-290,200
614,-254,200
615,-326,200
616,-317,200
617,-398,200
618,-290,200
619,-281,200
620,-245,200
621,-236,200
622,-145,130
623,-371,200
624,-308,200
625,-72,57
626,-218,200
627,-263,200
628,-263,200
629,-290,200
630,-216,174
631,-281,200
632,-272,200
633,-254,200
634,-290,200
635,-281,200
636,-245,200
637,-317,200
638,-299,200
639,-281,200
640,-281,200
641,-326,200
642,-182,158
643,-344,200
644,-263,200
645,-272,200
646,-317,200
647,-317,200
648,-254,200
649,-272,200
650,-219,150
651,-272,200
652,-308,200
653,-263,200
654,-344,200
655,-254,200
656,-272,200
657,-263,200
658,-238,169
659,-290,200
660,-308,200
661,-236,200
662,-253,175
663,-272,200
664,-335,200
665,-272,200
666,-272,200
667,-362,200
668,-326,200
669,-263,200
670,-245,200
671,-308,200
672,-284,197
673,-98,65
674,-308,200
675,-254,200
676,-61,73
677,-272,200
678,-281,200
679,-245,200
680,-263,200
681,-254,200
682,-254,200
683,-281,200
684,-290,200
685,-263,200
686,-290,200
687,-308,200
688,-317,200
689,-263,200
690,-281,200
691,-263,200
692,-236,200
693,-4,25
694,-290,200
695,-281,200
696,-317,200
697,-272,200
698,-317,200
699,-272,200
700,-308,200
701,-281,200
702,-254,200
703,-245,200
704,-232,199
705,-281,200
706,-272,200
707,-299,200
708,-290,200
709,-263,200
710,-290,200
711,-48,60
712,-254,200
713,-254,200
714,-353,200
715,-245,200
716,-245,200
717,-308,200
718,-308,200
719,-272,200
720,-245,200
721,-317,200
722,-236,200
723,-281,200
724,-254,200
725,-281,200
726,-308,200
727,-236,200
728,-236,200
729,-272,200
730,-317,200
731,-299,200
732,-308,200
733,-308,200
734,-263,200
735,-272,200
736,-299,200
737,-371,200
738,-272,200
739,-176,134
740,-118,94
741,-326,200
742,-281,200
743,-299,200
744,-272,200
745,-249,198
746,-167,152
747,-281,200
748,-281,200
749,-299,200
750,-254,200
751,-290,200
752,-317,200
753,-281,200
754,-263,200
755,-299,200
756,-272,200
757,-326,200
758,-290,200
759,-155,113
760,-308,200
761,-62,47
762,-254,200
763,-272,200
764,-254,200
765,-317,200
766,-299,200
767,-308,200
768,-209,176
769,-263,200
770,-290,200
771,-272,200
772,-89,74
773,-272,200
774,-308,200
775,-326,200
776,-259,181
777,-308,200
778,-245,200
779,-254,200
780,-245,200
781,-299,200
782,-290,200
783,-281,200
784,-281,200
785,-263,200
786,-317,200
787,-308,200
788,-229,187
789,-317,200
790,-290,200
791,-281,200
792,-272,200
793,-218,200
794,-317,200
795,-290,200
796,-281,200
797,-290,200
798,-272,185
799,-263,200
800,-254,200
801,-299,200
802,-245,200
803,-290,200
804,-299,200
805,-272,200
806,-61,55
807,-290,200
808,-272,200
809,-299,200
810,-281,200
811,-299,200
812,-74,77
813,-299,200
814,-254,200
815,-317,200
816,-227,200
817,-272,200
818,-272,200
819,-272,200
820,-299,200
821,-281,200
822,-281,200
823,-308,200
824,-261,192
825,-290,200
826,-124,118
827,-290,200
828,-290,200
829,-308,200
830,-317,200
831,-254,200
832,-272,200
833,-254,200
834,-299,200
835,-299,200
836,-263,200
837,-245,200
838,-254,200
839,-299,200
840,-344,200
841,-308,200
842,-245,200
843,-308,200
844,-281,200
845,-254,200
846,-263,200
847,-335,200
848,-145,112
849,-171,138
850,-308,200
851,-263,200
852,-299,200
853,-299,200
854,-317,200
855,-281,200
856,-317,200
857,-281,200
858,-308,200
859,-353,200
860,-344,200
861,-263,200
862,-236,200
863,-263,200
864,-272,200
865,-317,200
866,-254,200
867,-299,200
868,-170,110
869,-290,200
870,-299,200
871,-326,200
872,-326,200
873,-254,200
874,-143,101
875,-308,200
876,-145,130
877,-317,200
878,-254,200
879,-281,200
880,-272,200
881,-281,200
882,-290,200
883,-142,109
884,-234,192
885,-236,200
886,-299,200
887,-299,200
888,-263,200
889,-236,200
890,-317,200
891,-326,200
892,-344,200
893,-308,200
894,-211,160
895,-299,200
896,-254,200
897,-299,200
898,-281,200
899,-290,200
900,-290,200
901,-236,200
902,-299,200
903,-263,200
904,-254,200
905,-290,200
906,-335,200
907,-290,200
908,-254,200
909,-272,200
910,-272,200
911,-317,200
912,-299,200
913,-272,200
914,-272,200
915,-263,200
916,-272,200
917,-281,200
918,-281,200
919,-299,200
920,-245,200
921,-299,200
922,-272,200
923,-299,200
924,-344,200
925,-281,200
926,-281,200
927,-33,36
928,-245,200
929,-263,200
930,-281,200
931,-272,200
932,-54,48
933,-335,200
934,-60,63
935,-299,200
936,-263,200
937,-199,166
938,-245,200
939,-254,200
940,-299,200
941,-263,200
942,-272,200
943,-272,200
944,-299,200
945,-272,200
946,-281,200
947,-326,200
948,-232,181
949,-308,200
950,-290,200
951,-281,200
952,-308,200
953,-299,200
954,-263,200
955,-30,33
956,-245,200
957,-317,200
958,-281,200
959,-335,200
960,-254,200
961,-290,200
962,-299,200
963,-281,200
964,-263,200
965,-308,200
966,-281,200
967,-299,200
968,-272,200
969,-12,24
970,-281,200
971,-36,39
972,-308,200
973,-254,200
974,-245,200
975,-130,115
976,-254,200
977,-245,200
978,-272,200
979,-181,103
980,-308,200
981,-299,200
982,-272,200
983,-272,200
984,-281,200
985,-299,200
986,-227,200
987,-16,19
988,-142,127
989,-254,200
990,-281,200
991,-290,200
992,-245,200
993,-272,200
994,-308,200
995,-299,200
996,-299,200
997,-291,195
998,-254,200
999,-299,200
1000,-290,200
1001,-299,200
1002,-299,200
1003,-272,200
1004,-272,200
1005,-299,200
1006,-126,120
1007,-326,200
1008,-308,200
1009,-65,59
1010,-299,200
1011,-299,200
1012,-290,200
1013,-290,200
1014,-299,200
1015,-245,200
1016,-53,56
1017,-263,200
1018,-326,200
1019,-272,200
1020,-263,200
1021,-272,200
1022,-344,200
1023,-344,200
1024,-231,189
1025,-272,200
1026,-344,200
1027,-290,200
1028,-245,200
1029,-210,186
1030,-281,200
1031,-138,114
1032,-326,200
1033,-245,200
1034,-299,200
1035,-254,200
1036,-263,200
1037,-254,200
1038,-263,200
1039,-263,200
1040,-317,200
1041,-245,200
1042,-281,200
1043,-263,200
1044,-308,200
1045,-185,152
1046,-68,71
1047,-335,200
1048,-263,200
1049,-326,200
1050,-263,200
1051,-290,200
1052,-326,200
1053,-281,200
1054,-263,200
1055,-299,200
1056,-236,200
1057,-308,200
1058,-317,200
1059,-272,200
1060,-236,200
1061,-299,200
1062,-254,200
1063,-317,200
1064,-290,200
1065,-308,200
1066,-272,200
1067,-281,200
1068,-245,200
1069,-362,200
1070,-290,200
1071,-95,89
1072,-142,145
1073,-263,200
1074,-290,200
1075,-299,200
1076,-299,200
1077,-290,200
1078,-245,200
1079,-233,191
1080,-281,200
1081,-245,200
1082,-254,200
1083,-224,182
1084,-281,200
1085,-317,200
1086,-254,200
1087,-263,200
1088,-185,116
1089,-281,200
1090,-248,197
1091,-299,200
1092,-290,200
1093,-256,196
1094,-254,200
1095,-272,200
1096,-290,200
1097,-299,200
1098,-208,166
1099,-272,200
1100,-344,200
1101,-245,200
1102,-281,200
1103,-290,200
1104,-254,200
1105,-70,64
1106,-245,200
1107,-290,200
1108,-299,200
1109,-281,200
1110,-254,200
1111,-281,200
1112,-317,200
1113,-317,200
1114,-281,200
1115,-308,200
1116,-290,200
1117,-281,200
1118,-281,200
1119,-290,200
1120,-263,200
1121,-254,200
1122,-108,84
1123,-272,200
1124,-290,200
1125,-281,200
1126,-254,200
1127,-254,200
1128,-362,200
1129,-159,153
1130,-213,171
1131,-245,200
1132,-272,200
1133,-281,200
1134,-299,200
1135,-290,200
1136,-272,200
1137,-245,200
1138,-290,200
1139,-326,200
1140,-281,200
1141,-272,200
1142,-308,200
1143,-308,200
1144,-308,200
1145,-132,117
1146,-308,200
1147,-272,200
1148,-10,22
1149,-245,200
1150,-254,200
1151,-344,200
1152,-263,200
1153,-308,200
1154,-272,200
1155,-335,200
1156,-299,200
1157,-290,200
1158,-222,153
1159,-254,200
1160,-299,200
1161,10,11
1162,-235,175
1163,-290,200
1164,-272,200
1165,-281,200
1166,-290,200
1167,-281,200
1168,-317,200
1169,-308,200
1170,-317,200
1171,-317,200
1172,-218,200
1173,-107,101
1174,-254,200
1175,-272,200
1176,-141,99
1177,-263,200
1178,-299,200
1179,-281,200
1180,-263,200
1181,-136,85
1182,-254,200
1183,-308,200
1184,-245,200
1185,-210,150
1186,-281,200
1187,-299,200
1188,-299,200
1189,-317,200
1190,-218,200
1191,-227,200
1192,-272,200
1193,-326,200
1194,-33,36
1195,-281,200
1196,-308,200
1197,-290,200
1198,-50,44
1199,-290,200
1200,-254,200
1201,-254,200
1202,-326,200
1203,-326,200
1204,-203,179
1205,-290,200
1206,-245,200
1207,-272,200
1208,-236,200
1209,-263,200
1210,-272,200
1211,-281,200
1212,-263,200
1213,-272,200
1214,-233,182
1215,-308,200
1216,-281,200
1217,-317,200
1218,-254,200
1219,-272,200
1220,-78,63
1221,-281,200
1222,-317,200
1223,-272,200
1224,-326,200
1225,-308,200
1226,-234,165
1227,-281,200
1228,-272,200
1229,-263,200
1230,-272,200
1231,-290,200
1232,-290,200
1233,-308,200
1234,-362,200
1235,-263,200
1236,-281,200
1237,-254,200
1238,-290,200
1239,-221,152
1240,-254,200
1241,-245,200
1242,-290,200
1243,-214,172
1244,-281,200
1245,-299,200
1246,-299,200
1247,-245,200
1248,-335,200
1249,-326,200
1250,-299,200
1251,-317,200
1252,-272,200
1253,-272,200
1254,-209,158
1255,-272,200
1256,-245,200
1257,-169,145
1258,-335,200
1259,-308,200
1260,-299,200
1261,-308,200
1262,-272,200
1263,-263,200
1264,-344,200
1265,-263,200
1266,-299,200
1267,-100,94
1268,-290,200
1269,-326,200
1270,-308,200
1271,-299,200
1272,-272,200
1273,-263,200
1274,-263,200
1275,-245,200
1276,-272,200
1277,-272,200
1278,-281,200
1279,-245,200
1280,-245,200
1281,-281,200
1282,-132,108
1283,-263,200
1284,-290,200
1285,-133,145
1286,-272,200
1287,-308,200
1288,-263,200
1289,-272,200
1290,-272,200
1291,-168,153
1292,-281,200
1293,-308,200
1294,-299,200
1295,-317,200
1296,-308,200
1297,-263,200
1298,-272,200
1299,-227,200
1300,-122,89
1301,-245,200
1302,-245,200
1303,-272,200
1304,-281,200
1305,-229,160
1306,-245,200
1307,-317,200
1308,-272,200
1309,-263,200
1310,-281,200
1311,-281,200
1312,-281,200
1313,-254,200
1314,-308,200
1315,-191,149
1316,-272,200
1317,-317,200
1318,-205,172
1319,-254,200
1320,-299,200
1321,-317,200
1322,-272,200
1323,-335,200
1324,-290,200
1325,-263,200
1326,-299,200
1327,-254,200
1328,-263,200
1329,-299,200
1330,-299,200
1331,-326,200
1332,-263,200
1333,-254,200
1334,-281,200
1335,-281,200
1336,-254,200
1337,-172,157
1338,-245,200
1339,-308,200
1340,-308,200
1341,-61,55
1342,-317,200
1343,-290,200
1344,-317,200
1345,-317,200
1346,-254,200
1347,-236,200
1348,-254,200
1349,-272,200
1350,-263,200
1351,-281,200
1352,-317,200
1353,-281,200
1354,-254,200
1355,-205,145
1356,-299,200
1357,-326,200
1358,-290,200
1359,-263,200
1360,-218,200
1361,-290,200
1362,-263,200
1363,-263,200
1364,-89,101
1365,-290,200
1366,-62,83
1367,-272,200
1368,-281,200
1369,-57,60
1370,-317,200
1371,-281,200
1372,-272,200
1373,-281,200
1374,-207,165
1375,-290,200
1376,-308,200
1377,-168,144
1378,-263,200
1379,-254,200
1380,-245,200
1381,-317,200
1382,-100,85
1383,-308,200
1384,-272,200
1385,-290,200
1386,-281,200
1387,-254,200
1388,-308,200
1389,-272,200
1390,-28,49
1391,-326,200
1392,-281,200
1393,-254,200
1394,-335,200
1395,-344,200
1396,-263,200
1397,-107,101
1398,-299,200
1399,-308,200
1400,-263,200
1401,-281,200
1402,-290,200
1403,-299,200
1404,-197,164
1405,-197,164
1406,-263,200
1407,-326,200
1408,-317,200
1409,-263,200
1410,-308,200
1411,-281,200
1412,-290,200
1413,-290,200
1414,-258,189
1415,-272,200
1416,-263,200
1417,-290,200
1418,-36,48
1419,-308,200
1420,-317,200
1421,-290,200
1422,-281,200
1423,-299,200
1424,-272,200
1425,-317,200
1426,-299,200
1427,-263,200
1428,-254,200
1429,-317,200
1430,-281,200
1431,-290,200
1432,-254,200
1433,-68,62
1434,-254,200
1435,-281,200
1436,-263,200
1437,-254,200
1438,-254,200
1439,-263,200
1440,-254,200
1441,-254,200
1442,-272,200
1443,-281,200
1444,-196,145
1445,-308,200
1446,-263,200
1447,-261,192
1448,-254,200
1449,-308,200
1450,-308,200
1451,-317,200
1452,-281,200
1453,-245,200
1454,-272,200
1455,-78,90
1456,-299,200
1457,-272,200
1458,-263,200
1459,-290,200
1460,-272,200
1461,-254,200
1462,-308,200
1463,-344,200
1464,-308,200
1465,-290,200
1466,-272,200
1467,-254,200
1468,0,21
1469,-254,200
1470,-236,200
1471,-308,200
1472,-281,200
1473,-308,200
1474,-236,200
1475,-263,200
1476,-272,200
1477,-254,200
1478,-290,200
1479,-299,200
1480,-290,200
1481,-156,123
1482,-245,200
1483,-290,200
1484,-317,200
1485,-326,200
1486,-254,200
1487,-203,179
1488,-281,200
1489,-263,200
1490,-263,200
1491,-272,200
1492,-326,200
1493,-272,200
1494,-290,200
1495,-210,150
1496,-317,200
1497,-290,200
1498,-263,200
1499,-263,200
1500,-254,200
1501,-290,200
1502,-317,200
1503,-272,200
1504,-272,200
1505,-263,200
1506,-335,200
1507,-84,96
1508,-326,200
1509,-17,29
1510,-290,200
1511,-299,200
1512,-11,32
1513,-281,200
1514,-299,200
1515,-317,200
1516,-263,200
1517,-290,200
1518,-290,200
1519,-254,200
1520,-353,200
1521,-308,200
1522,-133,100
1523,-290,200
1524,-254,200
1525,-299,200
1526,-281,200
1527,-37,49
1528,-254,200
1529,-290,200
1530,-245,200
1531,-281,200
1532,-317,200
1533,-272,200
1534,-362,200
1535,-290,200
1536,-177,144
1537,-290,200
1538,-308,200
1539,-111,78
1540,-160,109
1541,-290,200
1542,-263,200
1543,-254,200
1544,-254,200
1545,-308,200
1546,-100,76
1547,-254,200
1548,-317,200
1549,-216,192
1550,-272,200
1551,-194,161
1552,-290,200
1553,-272,200
1554,-299,200
1555,-263,200
1556,-272,200
1557,-263,200
1558,-308,200
1559,-371,200
1560,-254,200
1561,-317,200
1562,-281,200
1563,-317,200
1564,-123,126
1565,-263,200
1566,-124,109
1567,-281,200
1568,-308,200
1569,-308,200
1570,-308,200
1571,-308,200
1572,-335,200
1573,-317,200
1574,-308,200
1575,-263,200
1576,-208,148
1577,-281,200
1578,-254,200
1579,-263,200
1580,-281,200
1581,-263,200
1582,-41,53
1583,-236,200
1584,-272,200
1585,-263,200
1586,-290,200
1587,-187,181
1588,-272,200
1589,-299,200
1590,-299,200
1591,-281,200
1592,-290,200
1593,-173,140
1594,-211,187
1595,-281,200
1596,-247,187
1597,-254,200
1598,-308,200
1599,-299,200
1600,-299,200
1601,-147,132
1602,-272,200
1603,-308,200
1604,-326,200
1605,-272,200
1606,-263,200
1607,-308,200
1608,-308,200
1609,-281,200
1610,-281,200
1611,-290,200
1612,-281,200
1613,-281,200
1614,-208,130
1615,-263,200
1616,-290,200
1617,-105,108
1618,-281,200
1619,-254,200
1620,-272,200
1621,-317,200
1622,-263,200
1623,-281,200
1624,-263,200
1625,-261,174
1626,-180,156
1627,-272,200
1628,-77,80
1629,-263,200
1630,-227,200
1631,-353,200
1632,-141,117
1633,-326,200
1634,-317,200
1635,-272,200
1636,-281,200
1637,-263,200
1638,-115,73
1639,-299,200
1640,-308,200
1641,-281,200
1642,-299,200
1643,-236,200
1644,-281,200
1645,-274,196
1646,-263,200
1647,-299,200
1648,-192,150
1649,-281,200
1650,-290,200
1651,-236,200
1652,-218,200
1653,-36,48
1654,-290,200
1655,-272,200
1656,-290,200
1657,-245,200
1658,-254,200
1659,-272,200
1660,-299,200
1661,-263,200
1662,-290,200
1663,-290,200
1664,-216,156
1665,-290,200
1666,-245,200
1667,-272,200
1668,-263,200
1669,-236,200
1670,-299,200
1671,-214,199
1672,-272,200
1673,-281,200
1674,-218,167
1675,-272,200
1676,-263,200
1677,-317,200
1678,-308,200
1679,-122,116
1680,-254,200
1681,-308,200
1682,-263,200
1683,-227,200
1684,-30,33
1685,-281,200
1686,-290,200
1687,-236,200
1688,-326,200
1689,-290,200
1690,-290,200
1691,-281,200
1692,-326,200
1693,-290,200
1694,-263,200
1695,-335,200
1696,-290,200
1697,-308,200
1698,-254,200
1699,-244,193
1700,-263,200
1701,-263,200
1702,-281,200
1703,-344,200
1704,-254,200
1705,-204,180
1706,-245,200
1707,-32,26
1708,-317,200
1709,-272,200
1710,-49,43
1711,-299,200
1712,-67,79
1713,-4,25
1714,-290,200
1715,-299,200
1716,-263,200
1717,-308,200
1718,-317,200
1719,-281,200
1720,-281,200
1721,-272,200
1722,-317,200
1723,-290,200
1724,-326,200
1725,-308,200
1726,-308,200
1727,-263,200
1728,-272,200
1729,-344,200
1730,-272,200
1731,-281,200
1732,-281,200
1733,-263,200
1734,-281,200
1735,-245,200
1736,-299,200
1737,-54,48
1738,-281,200
1739,-281,200
1740,-171,138
1741,-137,122
1742,-317,200
1743,-290,200
1744,-245,200
1745,-281,200
1746,-272,200
1747,-263,200
1748,-231,198
1749,-290,200
1750,-254,200
1751,-254,200
1752,-245,200
1753,-263,200
1754,-245,200
1755,-60,63
1756,-117,120
1757,-344,200
1758,-263,200
1759,-290,200
1760,-290,200
1761,-272,200
1762,-389,200
1763,-263,200
1764,-263,200
1765,-141,108
1766,-263,200
1767,-272,200
1768,-308,200
1769,-326,200
1770,-254,200
1771,-299,200
1772,-254,200
1773,-236,200
1774,-326,200
1775,-245,200
1776,-133,109
1777,-272,200
1778,-299,200
1779,-254,200
1780,-263,200
1781,-237,159
1782,-243,174
1783,-236,200
1784,-281,200
1785,-263,200
1786,-65,59
1787,-326,200
1788,-281,200
1789,-263,200
1790,-254,200
1791,-344,200
1792,-308,200
1793,-254,200
1794,-308,200
1795,-88,82
1796,-299,200
1797,-272,200
1798,-208,175
1799,-281,200
1800,-326,200
1801,-290,200
1802,-290,200
1803,-281,200
1804,-272,200
1805,-188,128
1806,-198,147
1807,-272,200
1808,-254,200
1809,-299,200
1810,-254,200
1811,-211,160
1812,-156,96
1813,-299,200
1814,-263,200
1815,-290,200
1816,-299,200
1817,-263,200
1818,-308,200
1819,-290,200
1820,-272,200
1821,-290,200
1822,-70,64
1823,-134,110
1824,-290,200
1825,-281,200
1826,-263,200
1827,-272,200
1828,-263,200
1829,-272,200
1830,-272,200
1831,-272,200
1832,-225,174
1833,-272,200
1834,-281,200
1835,-94,79
1836,-290,200
1837,-299,200
1838,-254,200
1839,-317,200
1840,-281,200
1841,-263,200
1842,-290,200
1843,-263,200
1844,-254,200
1845,-272,200
1846,-254,200
1847,-263,200
1848,-272,200
1849,-245,200
1850,-326,200
1851,-263,200
1852,-353,200
1853,-287,200
1854,-51,72
1855,-308,200
1856,-245,200
1857,-72,75
1858,-290,200
1859,-335,200
1860,-281,200
1861,-290,200
1862,-308,200
1863,-290,200
1864,-245,200
1865,-263,200
1866,-263,200
1867,-299,200
1868,-290,200
1869,-263,200
1870,-299,200
1871,-272,200
1872,-290,200
1873,-48,51
