episode,reward,steps
1997,5,16
1998,1,11
1999,5,16
2000,6,15
2001,-7,19
2002,7,14
2003,11,10
2004,12,9
2005,-3,15
2006,7,14
2007,5,16
2008,-3,15
2009,6,15
2010,2,19
2011,12,9
2012,4,17
2013,11,10
2014,1,20
2015,11,10
2016,11,10
2017,10,11
2018,5,16
2019,-6,18
2020,-4,16
2021,5,16
2022,0,12
2023,5,16
2024,-2,14
2025,6,15
2026,7,14
2027,15,6
2028,7,14
2029,11,10
2030,4,17
2031,8,13
2032,7,14
2033,12,9
2034,3,18
2035,8,13
2036,-12,15
2037,6,15
2038,6,15
2039,3,18
2040,2,19
2041,-19,22
2042,-7,19
2043,6,15
2044,-5,17
2045,9,12
2046,4,17
2047,9,12
2048,6,15
2049,-3,15
2050,8,13
2051,10,11
2052,5,16
2053,5,16
2054,8,13
2055,6,15
2056,-17,20
2057,5,16
2058,9,12
2059,9,12
2060,4,17
2061,8,13
2062,7,14
2063,7,14
2064,9,12
2065,2,19
2066,6,15
2067,-1,13
2068,-8,20
2069,-5,17
2070,-4,16
2071,-5,17
2072,-26,20
2073,-1,13
2074,7,14
2075,6,15
2076,6,15
2077,-5,17
2078,-4,16
2079,8,13
2080,9,12
2081,9,12
2082,-2,14
2083,-3,15
2084,-1,22
2085,2,19
2086,-5,17
2087,10,11
2088,7,14
2089,5,16
2090,-18,21
2091,8,13
2092,-1,13
2093,4,17
2094,6,15
2095,-5,17
2096,-12,24
2097,10,11
2098,8,13
2099,13,8
2100,6,15
2101,4,17
2102,6,15
2103,9,12
2104,-13,16
2105,9,12
2106,4,17
2107,2,19
2108,2,10
2109,-1,13
2110,3,18
2111,6,15
2112,3,18
2113,8,13
2114,6,15
2115,6,15
2116,-12,15
2117,7,14
2118,-27,21
2119,0,12
2120,11,10
2121,-4,16
2122,-3,15
2123,9,12
2124,-7,19
2125,7,14
2126,-1,13
2127,3,18
2128,-25,19
2129,4,17
2130,-4,16
2131,-6,18
2132,-10,22
2133,7,14
2134,-8,20
2135,12,9
2136,6,15
2137,8,13
2138,2,19
2139,13,8
2140,-23,17
2141,-25,19
2142,10,11
2143,10,11
2144,5,16
2145,14,7
2146,10,11
2147,0,12
2148,-7,19
2149,9,12
2150,4,17
2151,5,16
2152,-2,14
2153,-4,16
2154,7,14
2155,7,14
2156,6,15
2157,-13,16
2158,7,14
2159,5,16
2160,15,6
2161,7,14
2162,11,10
2163,6,15
2164,-15,18
2165,6,15
2166,7,14
2167,8,13
2168,-6,18
2169,5,16
2170,5,16
2171,8,13
2172,7,14
2173,8,13
2174,7,14
2175,-10,22
2176,4,17
2177,10,11
2178,-15,18
2179,1,11
2180,8,13
2181,6,15
2182,10,11
2183,-7,19
2184,4,17
2185,6,15
2186,9,12
2187,-17,20
2188,9,12
2189,-5,17
2190,2,19
2191,7,14
2192,10,11
2193,5,16
2194,-5,17
2195,5,16
2196,5,16
2197,11,10
2198,9,12
2199,-5,17
2200,3,18
2201,9,12
2202,-4,16
2203,11,10
2204,-14,17
2205,8,13
2206,1,20
2207,3,18
2208,9,12
2209,0,12
2210,6,15
2211,4,17
2212,0,12
2213,-16,19
2214,7,14
2215,-8,20
2216,4,17
2217,14,7
2218,-31,25
2219,7,14
2220,8,13
2221,8,13
2222,-4,16
2223,6,15
2224,-6,18
2225,10,11
2226,-16,19
2227,7,14
2228,-3,15
2229,8,13
2230,2,19
2231,-5,17
2232,14,7
2233,5,16
2234,7,14
2235,11,10
2236,2,19
2237,-2,14
2238,4,17
2239,6,15
2240,6,15
2241,9,12
2242,2,19
2243,11,10
2244,9,12
2245,8,13
2246,11,10
2247,7,14
2248,11,10
2249,-4,16
2250,4,17
2251,9,12
2252,6,15
2253,2,19
2254,4,17
2255,9,12
2256,5,16
2257,8,13
2258,9,12
2259,7,14
2260,2,19
2261,-4,16
2262,8,13
2263,7,14
2264,-13,16
2265,0,12
2266,7,14
2267,9,12
2268,1,11
2269,6,15
2270,8,13
2271,8,13
2272,9,12
2273,3,18
2274,5,16
2275,-3,15
2276,2,19
2277,-1,13
2278,3,18
2279,10,11
2280,-3,15
2281,1,20
2282,6,15
2283,4,8
2284,6,15
2285,0,21
2286,9,12
2287,-5,17
2288,1,20
2289,-3,15
2290,5,16
2291,2,19
2292,-8,20
2293,2,10
2294,-3,15
2295,-6,18
2296,7,14
2297,-1,13
2298,8,13
2299,4,17
2300,7,14
2301,-8,11
2302,2,19
2303,9,12
2304,-3,15
2305,6,15
2306,-5,17
2307,-5,17
2308,-2,14
2309,9,12
2310,2,19
2311,9,12
2312,-7,19
2313,4,17
2314,-2,14
2315,0,21
2316,-6,18
2317,9,12
2318,-20,23
2319,4,17
2320,-7,19
2321,4,17
2322,-14,17
2323,7,14
2324,2,19
2325,-4,16
2326,4,17
2327,6,15
2328,1,20
2329,7,14
2330,11,10
2331,-3,15
2332,4,17
2333,1,11
2334,7,14
2335,0,21
2336,13,8
2337,8,13
2338,10,11
2339,10,11
2340,-8,20
2341,6,15
2342,-6,18
2343,6,15
2344,-18,21
2345,-3,15
2346,4,17
2347,-16,19
2348,11,10
2349,-18,21
2350,7,14
2351,10,11
2352,7,14
2353,9,12
2354,-6,18
2355,5,16
2356,8,13
2357,-1,13
2358,-5,17
2359,-12,15
2360,-3,15
2361,-5,17
2362,5,16
2363,8,13
2364,3,18
2365,-13,16
2366,9,12
2367,-7,19
2368,7,14
2369,3,18
2370,10,11
2371,-20,23
2372,9,12
2373,6,15
2374,-4,16
2375,3,18
2376,-5,17
2377,0,12
2378,0,21
2379,4,17
2380,7,14
2381,6,15
2382,9,12
2383,-6,18
2384,-4,16
2385,-4,16
2386,8,13
2387,5,16
2388,-4,16
2389,5,16
2390,5,16
2391,12,9
2392,6,15
2393,8,13
2394,-12,15
2395,8,13
2396,7,14
2397,1,11
2398,8,13
2399,-1,13
2400,4,17
2401,6,15
2402,3,18
2403,5,16
2404,3,18
2405,7,14
2406,-1,22
2407,-11,23
2408,10,11
2409,4,17
2410,0,21
2411,12,9
2412,-3,15
2413,11,10
2414,-3,15
2415,9,12
2416,7,14
2417,8,13
2418,5,16
2419,11,10
2420,5,16
2421,-1,13
2422,8,13
2423,11,10
2424,6,15
2425,10,11
2426,15,6
2427,6,15
2428,-22,16
2429,2,10
2430,7,14
2431,4,17
2432,8,13
2433,-2,23
2434,-2,14
2435,-16,19
2436,-4,16
2437,7,14
2438,-7,19
2439,9,12
2440,3,18
2441,9,12
2442,6,15
2443,2,19
2444,9,12
2445,8,13
2446,3,9
2447,-5,17
2448,-1,13
2449,5,16
2450,0,21
2451,6,15
2452,6,15
2453,7,14
2454,7,14
2455,8,13
2456,5,16
2457,6,15
2458,-5,17
2459,6,15
2460,9,12
2461,-19,22
2462,1,20
2463,-5,17
2464,-7,19
2465,-4,16
2466,3,18
2467,7,14
2468,8,13
2469,11,10
2470,3,18
2471,4,17
2472,12,9
2473,6,15
2474,10,11
2475,8,13
2476,5,16
2477,-22,16
2478,-18,21
2479,9,12
2480,2,19
2481,-8,20
2482,-16,19
2483,6,15
2484,10,11
2485,-2,14
2486,5,16
2487,-15,18
2488,8,13
2489,5,16
2490,6,15
2491,-3,15
2492,6,15
2493,-15,27
2494,13,8
2495,-4,16
2496,11,10
2497,7,14
2498,4,17
2499,9,12
2500,2,19
2501,10,11
2502,8,13
2503,11,10
2504,8,13
2505,6,15
2506,5,16
2507,-19,22
2508,12,9
2509,8,13
2510,1,11
2511,-12,15
2512,5,16
2513,-8,20
2514,-6,18
2515,1,11
2516,-2,14
2517,8,13
2518,-9,21
2519,9,12
2520,-7,19
2521,3,18
2522,8,13
2523,5,16
2524,10,11
2525,-8,20
2526,9,12
2527,9,12
2528,4,17
2529,12,9
2530,-3,15
2531,7,14
2532,10,11
2533,5,16
2534,5,16
2535,6,15
2536,11,10
2537,-14,17
2538,11,10
2539,-2,14
2540,9,12
2541,9,12
2542,11,10
2543,-17,20
2544,-12,15
2545,-9,21
2546,11,10
2547,9,12
2548,8,13
2549,-1,13
2550,-10,22
2551,4,17
2552,10,11
2553,7,14
2554,2,10
2555,-3,15
2556,8,13
2557,6,15
2558,8,13
2559,8,13
2560,6,15
2561,6,15
2562,5,16
2563,5,16
2564,7,14
2565,5,16
2566,9,12
2567,-5,17
2568,9,12
2569,2,19
2570,10,11
2571,-12,15
2572,-3,15
2573,1,11
2574,9,12
2575,6,15
2576,10,11
2577,10,11
2578,6,15
2579,8,13
2580,11,10
2581,5,16
2582,14,7
2583,-4,16
2584,7,14
2585,-26,20
2586,8,13
2587,11,10
2588,-30,24
2589,3,18
2590,-5,17
2591,2,19
2592,9,12
2593,-6,18
2594,2,19
2595,9,12
2596,4,17
2597,3,18
2598,-2,14
2599,8,13
2600,5,16
2601,5,16
2602,-2,14
2603,2,19
2604,8,13
2605,5,7
2606,9,12
2607,7,14
2608,-1,22
2609,3,9
2610,7,14
2611,7,14
2612,15,6
2613,8,13
2614,6,15
2615,9,12
2616,6,15
2617,0,12
2618,-2,14
2619,6,15
2620,-7,19
2621,12,9
2622,8,13
2623,11,10
2624,5,16
2625,7,14
2626,7,14
2627,12,9
2628,7,14
2629,4,17
2630,6,15
2631,7,14
2632,13,8
2633,-6,18
2634,4,17
2635,13,8
2636,7,14
2637,10,11
2638,3,18
2639,6,15
2640,4,17
2641,-13,16
2642,5,16
2643,15,6
2644,1,11
2645,-6,18
2646,1,20
2647,12,9
2648,14,7
2649,5,16
2650,8,13
2651,9,12
2652,1,11
2653,-15,18
2654,5,16
2655,0,12
2656,7,14
2657,-1,13
2658,9,12
2659,-4,16
2660,9,12
2661,8,13
2662,7,14
2663,3,18
2664,11,10
2665,6,15
2666,3,18
2667,-6,18
2668,-1,13
2669,8,13
2670,-6,18
2671,5,16
2672,7,14
2673,-3,15
2674,5,16
2675,9,12
2676,6,15
2677,9,12
2678,-4,16
2679,5,16
2680,12,9
2681,5,16
2682,-9,12
2683,0,21
2684,2,19
2685,5,16
2686,9,12
2687,4,17
2688,6,15
2689,9,12
2690,-2,14
2691,-17,20
2692,4,17
2693,10,11
2694,-5,17
2695,7,14
2696,7,14
2697,5,16
2698,-5,17
2699,8,13
2700,9,12
2701,6,15
2702,-1,22
2703,-4,16
2704,7,14
2705,-6,18
2706,12,9
2707,10,11
2708,7,14
2709,-2,14
2710,10,11
2711,0,21
2712,4,17
2713,10,11
2714,-8,20
2715,8,13
2716,4,17
2717,9,12
2718,5,16
2719,7,14
2720,6,15
2721,8,13
2722,-1,13
2723,4,17
2724,5,16
2725,10,11
2726,12,9
2727,-17,20
2728,4,17
2729,11,10
2730,3,18
2731,-27,21
2732,-7,19
2733,-4,16
2734,-6,18
2735,6,15
2736,-10,13
2737,3,18
2738,2,10
2739,5,16
2740,12,9
2741,4,8
2742,2,10
2743,-4,16
2744,2,10
2745,-3,15
2746,9,12
2747,9,12
2748,-14,17
2749,0,12
2750,8,13
2751,-9,21
2752,9,12
2753,9,12
2754,11,10
2755,-5,17
2756,7,14
2757,7,14
2758,-10,22
2759,2,10
2760,-14,17
2761,-8,20
2762,3,18
2763,-8,20
2764,-6,18
2765,14,7
2766,9,12
2767,-4,16
2768,-7,19
2769,13,8
2770,6,15
2771,7,14
2772,11,10
2773,-27,21
2774,7,14
2775,-2,14
2776,8,13
2777,9,12
2778,-2,14
2779,8,13
2780,10,11
2781,8,13
2782,8,13
2783,3,18
2784,3,18
2785,7,14
2786,4,17
2787,6,15
2788,11,10
2789,-2,14
2790,5,16
2791,8,13
2792,5,16
2793,5,16
2794,7,14
2795,-1,13
2796,7,14
2797,2,19
2798,1,11
2799,6,15
2800,6,15
2801,-3,15
2802,14,7
2803,5,16
2804,7,14
2805,9,12
2806,-12,15
2807,7,14
2808,1,11
2809,-3,15
2810,14,7
2811,-4,16
2812,0,12
2813,11,10
2814,9,12
2815,-2,14
2816,5,16
2817,-1,13
2818,-2,14
2819,-9,21
2820,7,14
2821,7,14
2822,8,13
2823,-6,18
2824,-7,19
2825,8,13
2826,7,14
2827,-1,13
2828,-9,21
2829,7,14
2830,1,11
2831,6,15
2832,9,12
2833,0,21
2834,4,17
2835,-16,19
2836,11,10
2837,3,18
2838,11,10
2839,8,13
2840,8,13
2841,6,15
2842,-14,17
2843,8,13
2844,2,19
2845,5,16
2846,1,20
2847,5,16
2848,13,8
2849,1,11
2850,-2,14
2851,7,14
2852,6,15
2853,6,15
2854,0,12
2855,-5,17
2856,-5,17
2857,4,17
2858,12,9
2859,-37,22
2860,-1,22
2861,10,11
2862,-6,18
2863,5,16
2864,2,19
2865,14,7
2866,-1,13
2867,-4,16
2868,9,12
2869,-4,16
2870,6,15
2871,-6,18
2872,-13,16
2873,5,16
2874,11,10
2875,7,14
2876,4,17
2877,11,10
2878,3,18
2879,10,11
2880,-4,16
2881,-7,19
2882,-18,21
2883,7,14
2884,9,12
2885,-5,17
2886,7,14
2887,9,12
2888,6,15
2889,8,13
2890,7,14
2891,-2,14
2892,-6,18
2893,13,8
2894,-3,15
2895,-6,18
2896,7,14
2897,-8,20
2898,11,10
2899,1,20
2900,8,13
2901,2,19
2902,10,11
2903,-4,16
2904,5,16
2905,-7,19
2906,9,12
2907,3,18
2908,-5,17
2909,-8,20
2910,11,10
2911,5,16
2912,-20,23
2913,14,7
2914,8,13
2915,11,10
2916,6,15
2917,9,12
2918,5,16
2919,7,14
2920,6,15
2921,6,15
2922,3,18
2923,5,16
2924,11,10
2925,7,14
2926,4,17
2927,-16,19
2928,10,11
2929,6,15
2930,10,11
2931,0,12
2932,-4,16
2933,8,13
2934,-5,17
2935,5,16
2936,7,14
2937,5,16
2938,10,11
2939,4,17
2940,7,14
2941,-26,20
2942,11,10
2943,10,11
2944,-6,18
2945,-26,20
2946,8,13
2947,-2,14
2948,7,14
2949,6,15
2950,-3,15
2951,10,11
2952,8,13
2953,2,19
2954,11,10
2955,-2,14
2956,1,11
2957,-16,19
2958,2,10
2959,-5,17
2960,2,19
2961,13,8
2962,11,10
2963,4,17
2964,7,14
2965,4,17
2966,8,13
2967,-8,20
2968,2,10
2969,7,14
2970,4,17
2971,-8,20
2972,-2,14
2973,11,10
2974,8,13
2975,-3,15
2976,-9,21
2977,9,12
2978,-15,18
2979,8,13
2980,9,12
2981,6,15
2982,-14,17
2983,-7,19
2984,11,10
2985,6,15
2986,-4,16
2987,7,14
2988,9,12
2989,2,19
2990,-5,17
2991,1,11
2992,-4,16
2993,-6,18
2994,-3,15
2995,-17,20
2996,-5,17
2997,7,14
2998,-12,15
2999,8,13
3000,4,17
3001,5,16
3002,-8,20
3003,-3,15
3004,6,15
3005,3,18
3006,-1,13
3007,4,17
3008,2,19
3009,-12,24
3010,5,16
3011,5,16
3012,-14,17
3013,5,16
3014,-15,18
3015,-8,20
3016,-6,18
3017,3,18
3018,5,16
3019,6,15
3020,-2,14
3021,-7,19
3022,8,13
3023,7,14
3024,-3,15
3025,-2,14
3026,8,13
3027,9,12
3028,2,19
3029,6,15
3030,7,14
3031,9,12
3032,8,13
3033,-4,16
3034,10,11
3035,4,17
3036,10,11
3037,-5,26
3038,8,13
3039,-6,18
3040,14,7
3041,6,15
3042,8,13
3043,2,10
3044,5,16
3045,9,12
3046,-22,16
3047,5,16
3048,1,20
3049,-6,18
3050,-4,16
3051,-5,17
3052,8,13
3053,-15,18
3054,9,12
3055,7,14
3056,2,19
3057,7,14
3058,7,14
3059,-15,18
3060,-1,22
3061,-4,16
3062,-2,14
3063,7,14
3064,4,17
3065,7,14
3066,4,17
3067,6,15
3068,10,11
3069,-4,16
3070,6,15
3071,9,12
3072,5,16
3073,-4,16
3074,7,14
3075,3,18
3076,3,18
3077,9,12
3078,-1,22
3079,7,14
3080,8,13
3081,9,12
3082,2,19
3083,3,18
3084,2,19
3085,9,12
3086,-2,14
3087,7,14
3088,-35,20
3089,6,15
3090,-7,19
3091,5,16
3092,-12,15
3093,2,19
3094,9,12
3095,8,13
3096,2,19
3097,10,11
3098,9,12
3099,7,14
3100,2,19
3101,10,11
3102,5,16
3103,-3,15
3104,-4,16
3105,8,13
3106,-3,15
3107,-6,18
3108,2,10
3109,9,12
3110,8,13
3111,10,11
3112,8,13
3113,13,8
3114,6,15
3115,11,10
3116,-8,20
3117,9,12
3118,7,14
3119,-2,14
3120,9,12
3121,-9,21
3122,5,16
3123,-12,24
3124,-3,15
3125,-2,14
3126,6,15
3127,9,12
3128,-4,16
3129,-2,14
3130,-10,22
3131,-6,18
3132,8,13
3133,9,12
3134,5,16
3135,8,13
3136,-2,14
3137,7,14
3138,12,9
3139,-9,21
3140,12,9
3141,10,11
3142,6,15
3143,-9,21
3144,-10,13
3145,-1,22
3146,-3,15
3147,1,20
3148,-3,15
3149,6,15
3150,5,16
3151,7,14
3152,11,10
3153,8,13
3154,9,12
3155,8,13
3156,-6,18
3157,-19,22
3158,-7,19
3159,-6,18
3160,12,9
3161,-8,20
3162,4,17
3163,-8,20
3164,7,14
3165,-10,13
3166,9,12
3167,-12,15
3168,-4,16
3169,-8,20
3170,11,10
3171,4,17
3172,4,17
3173,6,15
3174,-6,18
3175,12,9
3176,7,14
3177,8,13
3178,14,7
3179,7,14
3180,-5,17
3181,-2,14
3182,-8,20
3183,-19,22
3184,6,15
3185,6,15
3186,5,16
3187,9,12
3188,9,12
3189,-12,24
3190,-5,17
3191,4,17
3192,-6,18
3193,-3,15
3194,5,16
3195,4,8
3196,-2,14
3197,6,15
3198,-5,17
3199,5,16
3200,8,13
3201,10,11
3202,11,10
3203,3,18
3204,6,15
3205,9,12
3206,8,13
3207,-15,18
3208,-5,17
3209,7,14
3210,7,14
3211,-27,21
3212,-2,14
3213,-7,19
3214,7,14
3215,-24,18
3216,-5,17
3217,-16,19
3218,5,16
3219,10,11
3220,-5,17
3221,10,11
3222,10,11
3223,4,17
3224,3,18
3225,11,10
3226,8,13
3227,-4,16
3228,1,20
3229,-4,16
3230,-20,23
3231,8,13
3232,7,14
3233,11,10
3234,6,15
3235,15,6
3236,8,13
3237,12,9
3238,-5,17
3239,-5,17
3240,-11,23
3241,7,14
3242,8,13
3243,-19,22
3244,2,19
3245,10,11
3246,0,12
3247,9,12
3248,10,11
3249,0,12
3250,7,14
3251,8,13
3252,12,9
3253,-2,14
3254,7,14
3255,8,13
3256,6,15
3257,-5,17
3258,-16,19
3259,4,17
3260,-18,21
3261,1,20
3262,-2,14
3263,-1,13
3264,5,16
3265,6,15
3266,5,16
3267,-1,13
3268,4,17
3269,6,15
3270,11,10
3271,6,15
3272,9,12
3273,9,12
3274,9,12
3275,10,11
3276,9,12
3277,8,13
3278,-11,14
3279,7,14
3280,10,11
3281,6,15
3282,-5,17
3283,8,13
3284,-6,18
3285,5,16
3286,-1,13
3287,2,19
3288,7,14
3289,-3,15
3290,-2,14
3291,-7,19
3292,7,14
3293,9,12
3294,-22,16
3295,0,12
3296,-14,17
3297,11,10
3298,-12,15
3299,-3,15
3300,11,10
3301,7,14
3302,8,13
3303,-7,19
3304,-6,18
3305,-2,14
3306,-4,16
3307,12,9
3308,-5,17
3309,-13,25
3310,-14,17
3311,-8,20
3312,4,17
3313,6,15
3314,5,16
3315,8,13
3316,-2,14
3317,5,16
3318,12,9
3319,-5,17
3320,5,16
3321,7,14
3322,14,7
3323,0,12
3324,-11,14
3325,11,10
3326,-15,18
3327,-4,16
3328,-2,14
3329,-19,22
3330,5,16
3331,-1,13
3332,9,12
3333,6,15
3334,1,20
3335,5,16
3336,4,17
3337,10,11
3338,14,7
3339,14,7
3340,-6,18
3341,-2,14
3342,5,16
3343,-5,17
3344,-3,15
3345,5,16
3346,5,16
3347,7,14
3348,13,8
3349,0,12
3350,9,12
3351,6,15
3352,4,17
3353,4,17
3354,8,13
3355,-1,22
3356,6,15
3357,-2,14
3358,-9,21
3359,-20,23
3360,-15,27
3361,10,11
3362,0,21
3363,3,18
3364,5,16
3365,3,9
3366,-7,19
3367,-26,20
3368,7,14
3369,-11,14
3370,10,11
3371,9,12
3372,8,13
3373,-3,15
3374,3,18
3375,8,13
3376,-5,17
3377,4,17
3378,-3,15
3379,-7,19
3380,-6,18
3381,7,14
3382,7,14
3383,-8,20
3384,11,10
3385,-1,13
3386,9,12
3387,3,18
3388,6,15
3389,5,16
3390,10,11
3391,1,20
3392,7,14
3393,6,15
3394,-4,16
3395,11,10
3396,8,13
3397,-7,19
3398,10,11
3399,-1,13
3400,-4,16
3401,-6,18
3402,3,18
3403,5,16
3404,-1,13
3405,-3,15
3406,7,14
3407,11,10
3408,-2,14
3409,5,16
3410,4,17
3411,7,14
3412,6,15
3413,-5,17
3414,-7,19
3415,-6,18
3416,11,10
3417,7,14
3418,-12,15
3419,-8,20
3420,6,15
3421,10,11
3422,-25,19
3423,12,9
3424,2,19
3425,8,13
3426,3,18
3427,7,14
3428,6,15
3429,-6,18
3430,9,12
3431,2,10
3432,10,11
3433,12,9
3434,3,18
3435,4,17
3436,-1,13
3437,-7,19
3438,-17,20
3439,11,10
3440,-7,19
3441,8,13
3442,3,18
3443,11,10
3444,13,8
3445,6,15
3446,-13,16
3447,9,12
3448,11,10
3449,3,18
3450,6,15
3451,5,16
3452,10,11
3453,6,15
3454,4,17
3455,5,16
3456,-1,13
3457,-9,21
3458,3,18
3459,-3,15
3460,0,21
3461,-4,16
3462,11,10
3463,11,10
3464,10,11
3465,10,11
3466,10,11
3467,5,16
3468,0,12
3469,10,11
3470,3,18
3471,10,11
3472,7,14
3473,4,17
3474,8,13
3475,0,21
3476,9,12
3477,-9,21
3478,-3,15
3479,11,10
3480,12,9
3481,9,12
3482,0,21
3483,-5,17
3484,-2,14
3485,6,15
3486,7,14
3487,-9,21
3488,10,11
3489,11,10
3490,-2,14
3491,-1,22
3492,3,18
3493,6,15
3494,9,12
3495,8,13
3496,-2,14
3497,-13,16
3498,-7,19
3499,6,15
3500,10,11
3501,1,20
3502,5,16
3503,5,16
3504,10,11
3505,8,13
3506,10,11
3507,14,7
3508,8,13
3509,6,15
3510,13,8
3511,-5,17
3512,4,17
3513,7,14
3514,5,16
3515,1,20
3516,5,16
3517,13,8
3518,3,18
3519,8,13
3520,8,13
3521,-4,16
3522,-15,18
3523,8,13
3524,14,7
3525,13,8
3526,3,18
3527,8,13
3528,9,12
3529,7,14
3530,3,18
3531,-4,16
3532,-2,14
3533,10,11
3534,5,16
3535,1,20
3536,-1,13
3537,7,14
3538,11,10
3539,5,16
3540,-16,19
3541,11,10
3542,9,12
3543,7,14
3544,-4,16
3545,-3,15
3546,0,12
3547,5,16
3548,-4,16
3549,11,10
3550,5,16
3551,-8,20
3552,4,17
3553,9,12
3554,-4,16
3555,10,11
3556,5,16
3557,11,10
3558,7,14
3559,-21,24
3560,3,18
3561,6,15
3562,-6,18
3563,-5,17
3564,11,10
3565,-5,17
3566,0,12
3567,10,11
3568,-8,20
3569,9,12
3570,-14,17
3571,6,15
3572,7,14
3573,13,8
3574,11,10
3575,-6,18
3576,12,9
3577,11,10
3578,14,7
3579,-11,14
3580,11,10
3581,-31,25
3582,-3,15
3583,5,16
3584,6,15
3585,1,20
3586,-5,17
3587,-5,17
3588,-3,15
3589,4,17
3590,4,17
3591,3,18
3592,13,8
3593,-26,20
3594,7,14
3595,-6,18
3596,2,19
3597,5,16
3598,3,18
3599,10,11
3600,-2,14
3601,7,14
3602,-6,18
3603,7,14
3604,2,19
3605,-15,18
3606,-6,18
3607,8,13
3608,6,15
3609,7,14
3610,-4,16
3611,10,11
3612,-4,16
3613,-6,18
3614,-3,15
3615,9,12
3616,-5,17
3617,8,13
3618,-6,18
3619,10,11
3620,9,12
3621,-13,16
3622,12,9
3623,6,15
3624,7,14
3625,11,10
3626,8,13
3627,7,14
3628,3,9
3629,5,16
3630,7,14
3631,9,12
3632,11,10
3633,-2,14
3634,7,14
3635,-42,27
3636,7,14
3637,7,14
3638,7,14
3639,-2,14
3640,5,16
3641,6,15
3642,4,17
3643,-2,14
3644,5,16
3645,3,18
3646,5,16
3647,-4,16
3648,12,9
3649,8,13
3650,5,16
3651,0,21
3652,8,13
3653,1,20
3654,1,20
3655,-2,14
3656,-7,19
3657,-1,13
3658,10,11
3659,11,10
3660,-2,14
3661,7,14
3662,7,14
3663,7,14
3664,12,9
3665,11,10
3666,10,11
3667,6,15
3668,1,20
3669,5,16
3670,1,11
3671,4,17
3672,6,15
3673,15,6
3674,-1,13
3675,2,19
3676,6,15
3677,-4,16
3678,4,17
3679,-3,15
3680,-3,15
3681,9,12
3682,5,16
3683,9,12
3684,9,12
3685,15,6
3686,-7,19
3687,1,20
3688,1,20
3689,-8,20
3690,8,13
3691,3,18
3692,-2,14
3693,4,17
3694,-7,19
3695,-6,18
3696,2,19
3697,-6,18
3698,8,13
3699,0,12
3700,5,16
3701,10,11
3702,6,15
3703,-10,22
3704,6,15
3705,-2,14
3706,14,7
3707,3,18
3708,-8,11
3709,10,11
3710,10,11
3711,7,14
3712,11,10
3713,-12,15
3714,5,16
3715,8,13
3716,0,21
3717,7,14
3718,10,11
3719,-3,15
3720,6,15
3721,7,14
3722,-5,17
3723,-5,17
3724,3,18
3725,10,11
3726,6,15
3727,-6,9
3728,9,12
3729,6,15
3730,2,19
3731,-2,14
3732,-5,17
3733,9,12
3734,8,13
3735,9,12
3736,-3,15
3737,10,11
3738,-9,21
3739,-8,20
3740,-28,22
3741,7,14
3742,-4,16
3743,8,13
3744,-4,16
3745,9,12
3746,3,18
3747,-8,20
3748,3,18
3749,7,14
3750,7,14
3751,-1,13
3752,-3,15
3753,-10,22
3754,4,17
3755,-14,17
3756,2,10
3757,4,17
3758,-3,15
3759,7,14
3760,6,15
3761,-6,18
3762,10,11
3763,15,6
3764,7,14
3765,5,16
3766,9,12
3767,12,9
3768,5,16
3769,7,14
3770,-5,17
3771,7,14
3772,-6,18
3773,-19,22
3774,4,17
3775,9,12
3776,0,21
3777,-3,15
3778,11,10
3779,-2,14
3780,6,15
3781,2,19
3782,10,11
3783,-3,15
3784,1,20
3785,-6,18
3786,-4,16
3787,-4,16
3788,4,17
3789,-7,19
3790,-8,20
3791,-5,17
3792,7,14
3793,3,9
3794,8,13
3795,8,13
3796,-6,18
3797,-6,18
3798,6,15
3799,-8,20
3800,4,17
3801,10,11
3802,7,14
3803,9,12
3804,2,19
3805,-14,17
3806,13,8
3807,9,12
3808,4,17
3809,5,16
3810,8,13
3811,14,7
3812,2,19
3813,0,21
3814,9,12
3815,9,12
3816,6,15
3817,5,16
3818,9,12
3819,3,18
3820,4,17
3821,4,17
3822,-2,14
3823,-7,19
3824,-1,13
3825,3,18
3826,11,10
3827,5,16
3828,-16,19
3829,-3,15
3830,3,18
3831,-4,16
3832,10,11
3833,-5,17
3834,-3,15
3835,3,18
3836,5,16
3837,13,8
3838,5,16
3839,7,14
3840,15,6
3841,8,13
3842,-3,15
3843,3,18
3844,-7,19
3845,-1,13
3846,7,14
3847,6,15
3848,-14,17
3849,-4,16
3850,5,16
3851,11,10
3852,0,21
3853,9,12
3854,6,15
3855,9,12
3856,-4,16
3857,-7,19
3858,5,16
3859,6,15
3860,-7,19
3861,9,12
3862,-13,16
3863,5,16
3864,7,14
3865,-5,17
3866,9,12
3867,2,19
3868,9,12
3869,9,12
3870,5,16
3871,-7,19
3872,-17,20
3873,-8,20
3874,11,10
3875,5,16
3876,0,12
3877,-2,14
3878,7,14
3879,10,11
3880,5,16
3881,6,15
3882,-8,20
3883,-1,13
3884,-9,21
3885,5,16
3886,5,16
3887,-10,22
3888,7,14
3889,8,13
3890,12,9
3891,10,11
3892,6,15
3893,10,11
3894,6,15
3895,8,13
3896,-5,17
3897,11,10
3898,5,16
3899,-7,19
3900,2,19
3901,6,15
3902,1,11
3903,6,15
3904,6,15
3905,7,14
3906,8,13
3907,3,18
3908,4,17
3909,6,15
3910,13,8
3911,6,15
