episode,reward,steps
181,-75,60
182,-62,65
183,-263,200
184,-256,187
185,-288,165
186,-344,200
187,-277,199
188,-15,27
189,-371,200
190,-128,104
191,-79,64
192,-290,200
193,-320,197
194,-326,200
195,-353,200
196,-24,27
197,-84,69
198,-380,200
199,-279,183
200,-335,200
201,-144,93
202,-245,194
203,-288,174
204,-317,200
205,-183,123
206,-311,197
207,-272,200
208,-403,181
209,-193,133
210,-238,160
211,-212,170
212,-294,189
213,-290,200
214,-277,199
215,-274,178
216,-299,200
217,-130,88
218,-82,58
219,-187,127
220,-48,42
221,-168,126
222,-257,197
223,-317,200
224,-4,25
225,-308,200
226,-263,200
227,-290,200
228,-71,47
229,-188,137
230,-117,75
231,-201,141
232,-216,156
233,-154,139
234,-272,200
235,-192,132
236,-317,200
237,-308,200
238,-7,28
239,-323,191
240,-177,108
241,-64,40
242,-174,105
243,-192,132
244,-67,34
245,-222,180
246,-290,200
247,-443,200
248,-299,200
249,-29,23
250,-371,200
251,-26,29
252,-109,76
253,-353,200
254,-308,200
255,-14,35
256,-115,118
257,-362,200
258,-39,60
259,-16,37
260,-326,200
261,-164,104
262,-290,200
263,-371,200
264,0,21
265,-124,100
266,-362,200
267,-223,154
268,-78,72
269,-209,140
270,-192,123
271,-234,120
272,-344,200
273,-221,170
274,-228,159
275,-43,37
276,2,19
277,9,12
278,-299,200
279,-188,101
280,-78,54
281,-229,160
282,-103,97
283,-317,200
284,-131,107
285,-236,167
286,-102,96
287,-155,104
288,-181,103
289,-299,200
290,-353,200
291,-231,189
292,-299,200
293,-173,104
294,-57,60
295,-145,85
296,-317,200
297,-119,86
298,-263,185
299,-72,75
300,-204,162
301,-249,189
302,-148,115
303,-271,193
304,-308,200
305,-8,20
306,-213,135
307,-236,194
308,-51,63
309,-22,25
310,-233,128
311,-30,42
312,-101,59
313,-173,122
314,-168,144
315,-45,39
316,-219,150
317,-281,200
318,-197,128
319,-258,144
320,-14,26
321,-154,103
322,-29,41
323,-55,58
324,-99,84
325,-28,31
326,-248,197
327,-8,29
328,-281,200
329,-416,200
330,-180,111
331,-256,160
332,-290,200
333,-178,100
334,-96,81
335,-103,79
336,-16,28
337,-276,180
338,-128,113
339,-4,16
340,-317,200
341,-78,63
342,-247,169
343,-140,116
344,-42,45
345,-101,68
346,-278,191
347,-4,16
348,-71,56
349,-8,20
350,-130,124
351,-71,74
352,-198,129
353,-108,84
354,-317,200
355,-206,128
356,-344,200
357,-44,65
358,-326,200
359,-48,42
360,-60,54
361,-71,65
362,-281,194
363,5,16
364,-179,110
365,-135,84
366,-157,115
367,-90,66
368,-362,200
369,-345,186
370,-7,19
371,-222,144
372,-380,200
373,-324,174
374,-12,24
375,-172,103
376,-165,132
377,-281,200
378,-74,50
379,-147,87
380,-152,110
381,-55,49
382,-204,153
383,8,13
384,-136,94
385,-37,40
386,-256,178
387,-17,20
388,11,10
389,-143,92
390,-171,147
391,-98,74
392,-216,165
393,-308,200
394,-276,189
395,-29,23
396,-316,193
397,-215,173
398,-155,95
399,-92,77
400,-87,72
401,-16,28
402,-213,153
403,-16,28
404,-7,19
405,-187,154
406,-204,144
407,-281,200
408,-344,200
409,-143,119
410,-7,10
411,-49,52
412,-76,70
413,-183,132
414,-118,76
415,-26,38
416,-222,162
417,-281,200
418,-27,30
419,-200,158
420,12,9
421,-72,57
422,-161,137
423,5,16
424,-23,35
425,-89,74
426,-17,29
427,-353,200
428,-252,147
429,-103,88
430,-152,119
431,-371,200
432,-299,200
433,-299,200
434,-59,62
435,-56,59
436,-171,138
437,-79,64
438,-155,131
439,-144,75
440,-14,26
441,-262,148
442,-84,60
443,-273,177
444,-47,50
445,3,18
446,-161,119
447,-96,63
448,-290,200
449,-92,50
450,-27,21
451,-107,83
452,-92,86
453,-124,73
454,-308,200
455,-151,91
456,6,15
457,-6,27
458,-99,75
459,-83,77
460,-197,155
461,-175,115
462,-151,109
463,-38,32
464,14,7
465,-167,89
466,-38,41
467,-111,105
468,-24,27
469,-103,70
470,-66,69
471,-170,146
472,-224,155
473,-151,136
474,-48,51
475,-83,50
476,9,12
477,-187,127
478,-111,96
479,-12,33
480,-182,113
481,-228,150
482,-188,146
483,-308,200
484,-76,88
485,-13,16
486,-67,61
487,-140,125
488,-308,185
489,-181,112
490,-199,103
491,-161,137
492,-258,180
493,-45,39
494,-130,52
495,-113,98
496,-79,55
497,-186,108
498,-169,109
499,-251,128
500,-198,129
501,-57,51
502,-82,67
503,-114,90
504,-20,23
505,-20,41
506,-53,65
507,-237,159
508,-38,41
509,-168,99
510,13,8
511,-4,16
512,-107,74
513,-95,62
514,-96,72
515,-18,12
516,-190,139
517,4,17
518,-188,137
519,-140,116
520,-33,36
521,-70,46
522,-44,38
523,-2,14
524,-25,46
525,13,8
526,-46,58
527,5,16
528,-56,59
529,-7,19
530,-89,74
531,-45,57
532,-145,103
533,-29,23
534,-209,122
535,-84,78
536,-335,200
537,-142,100
538,-80,56
539,-25,28
540,-40,43
541,-21,24
542,-32,35
543,-190,139
544,-105,81
545,-192,141
546,-169,145
547,7,14
548,-11,23
549,-198,147
550,-107,83
551,-272,200
552,-20,41
553,4,17
554,-89,65
555,-182,122
556,-25,28
557,-106,100
558,-87,63
559,-130,97
560,-73,67
561,-208,157
562,-33,27
563,-142,91
564,-132,99
565,-28,22
566,-217,175
567,-152,110
568,-13,34
569,-146,113
570,-177,117
571,-22,34
572,-95,71
573,-140,89
574,11,10
575,-22,34
576,12,9
577,-53,47
578,-131,89
579,-113,98
580,-24,36
581,-160,100
582,-69,63
583,-10,13
584,-28,40
585,-85,52
586,-86,62
587,-107,74
588,-35,47
589,-114,72
590,-129,87
591,-1,13
592,-114,81
593,-246,159
594,-117,75
595,-15,18
596,-50,44
597,11,10
598,-137,104
599,-49,43
600,-104,80
601,-193,151
602,-140,107
603,-135,129
604,-181,112
605,-183,132
606,-45,57
607,-154,112
608,-38,23
609,-20,32
610,12,9
611,-81,48
612,-136,94
613,-2,14
614,-28,22
615,-72,48
616,-18,30
617,-8,20
618,-161,110
619,-7,10
620,-26,29
621,4,17
622,-173,113
623,8,13
624,-9,21
625,-17,29
626,-12,15
627,-212,152
628,-30,42
629,-42,54
630,-90,66
631,-2,23
632,-16,28
633,-36,30
634,-77,53
635,-67,34
636,-5,17
637,-30,33
638,-7,19
639,-26,29
640,-38,41
641,-18,21
642,-12,24
643,-109,76
644,-138,105
645,-77,44
646,11,10
647,-27,30
648,-95,71
649,-11,23
650,-136,112
651,-25,37
652,-22,34
653,-115,82
654,-148,115
655,-14,26
656,-77,53
657,-14,26
658,6,15
659,-33,36
660,-380,200
661,-25,28
662,-19,22
663,-84,60
664,11,10
665,-76,70
666,-138,132
667,-127,76
668,-91,76
669,-270,147
670,-75,60
671,-15,27
672,7,14
673,11,10
674,-18,30
675,-70,64
676,-4,16
677,-81,66
678,9,12
679,-91,67
680,-169,100
681,-29,32
682,8,13
683,-6,27
684,-81,57
685,-23,26
686,-11,23
687,-136,76
688,-65,41
689,-50,62
690,-77,53
691,-231,189
692,-55,31
693,-9,21
694,11,10
695,-90,66
696,-39,33
697,-37,40
698,-86,71
699,2,10
700,-72,39
701,-157,88
702,-71,38
703,-17,29
704,-134,92
705,-26,38
706,-4,16
707,-72,75
708,-28,22
709,-10,13
710,-39,33
711,-39,51
712,7,14
713,12,9
714,-5,17
715,-105,81
716,4,8
717,-12,24
718,-40,52
719,-127,85
720,-29,32
721,-43,37
722,-166,124
723,-17,29
724,14,7
725,-31,25
726,-195,99
727,-31,34
728,14,7
729,-63,57
730,-178,127
731,-47,23
732,-133,91
733,0,21
734,-106,82
735,-87,63
736,-2,23
737,-94,61
738,9,12
739,-62,47
740,6,15
741,-16,37
742,-65,68
743,0,21
744,-2,14
745,8,13
746,-15,36
747,-90,93
748,8,13
749,-14,26
750,-118,76
751,-145,94
752,-11,14
753,-185,134
754,-109,85
755,3,9
756,-193,124
757,-1,13
758,-16,19
759,-17,20
760,-17,29
761,-48,42
762,-29,41
763,-101,86
764,-150,117
765,-278,164
766,2,10
767,-102,78
768,11,10
769,-25,37
770,5,16
771,-158,134
772,12,9
773,-214,136
774,0,12
775,-16,37
776,-39,33
777,-61,28
778,-5,17
779,-101,50
780,-18,21
781,-20,41
782,-96,54
783,-68,53
784,-74,86
785,-8,20
786,-70,73
787,-71,65
788,8,13
789,-55,49
790,-4,25
791,-51,54
792,-160,100
793,-92,68
794,-30,33
795,-52,55
796,-64,67
797,-30,42
798,-40,34
799,8,13
800,-7,28
801,9,12
802,-19,31
803,14,7
804,-75,51
805,-46,49
806,11,10
807,-10,31
808,-4,16
809,-33,18
810,-11,23
811,-188,128
812,0,21
813,-79,91
814,-131,116
815,2,10
816,-181,121
817,-60,54
818,-4,16
819,-20,23
820,-152,83
821,-9,21
822,-3,15
823,-9,21
824,-15,18
825,-36,39
826,-51,54
827,-71,65
828,-2,14
829,-79,55
830,6,15
831,-20,23
832,15,6
833,-81,84
834,12,9
835,-112,79
836,-41,62
837,-103,79
838,-24,36
839,-80,38
840,-74,50
841,-9,21
842,-168,99
843,10,11
844,-29,32
845,0,21
846,-51,45
847,-47,32
848,9,12
849,-10,13
850,9,12
851,-10,22
852,-9,21
853,9,12
854,10,11
855,-46,40
856,1,20
857,11,10
858,0,12
859,-190,130
860,-39,24
861,-71,56
862,-22,43
863,-25,28
864,-1,13
865,-91,49
866,-24,27
867,-127,76
868,-44,47
869,8,13
870,0,21
871,-24,18
872,1,11
873,-1,13
874,0,12
875,5,16
876,12,9
877,-93,60
878,-48,42
879,-49,34
880,-119,95
881,-7,28
882,-69,63
883,-84,51
884,-135,93
885,-23,26
886,-139,88
887,-64,40
888,-43,46
889,-90,57
890,-33,27
891,-29,32
892,14,7
893,-106,73
894,-68,44
895,4,17
896,-74,77
897,11,10
898,-114,90
899,-94,88
900,-9,21
901,-16,19
902,-105,72
903,-36,39
904,-1,22
905,-16,28
906,-7,28
907,-3,15
908,-75,51
909,-19,31
910,2,19
911,7,14
912,-91,85
913,7,14
914,-21,33
915,9,12
916,-34,37
917,-97,64
918,-6,27
919,-4,16
920,-56,41
921,-53,47
922,-12,15
923,-127,94
924,10,11
925,-11,23
926,-53,56
927,9,12
928,-14,17
929,-16,28
930,-27,30
931,-7,28
932,-1,22
933,1,20
934,-8,20
935,-51,36
936,6,15
937,-49,34
938,6,15
939,-39,42
940,-64,58
941,-27,21
942,1,20
943,-7,19
944,-9,30
945,-10,22
946,-37,22
947,-37,31
948,5,16
949,1,20
950,4,17
951,-8,20
952,-22,25
953,10,11
954,-118,67
955,-48,42
956,-130,61
957,-83,59
958,-26,29
959,9,12
960,6,15
961,-16,19
962,-14,17
963,10,11
964,-5,17
965,-52,55
966,-7,19
967,-6,18
968,-7,28
969,-77,62
970,2,10
971,-9,21
972,-5,17
973,-90,75
974,-14,17
975,-103,70
976,-33,36
977,-32,26
978,-8,29
979,11,10
980,-115,82
981,8,13
982,-36,30
983,-32,26
984,-1,22
985,-68,44
986,11,10
987,0,12
988,-1,13
989,-91,67
990,-2,14
991,-26,29
992,-28,40
993,-23,35
994,-6,18
995,-8,20
996,7,14
997,-88,91
998,13,8
999,-1,13
1000,-15,27
1001,-35,20
1002,-3,15
1003,-45,30
1004,-6,18
1005,-16,28
1006,-21,24
1007,-92,68
1008,-2,14
1009,-7,19
1010,1,11
1011,-18,21
1012,10,11
1013,-5,17
1014,5,16
1015,-1,13
1016,-48,51
1017,-14,17
1018,-3,15
1019,-21,33
1020,-133,82
1021,6,15
1022,-3,15
1023,-4,16
1024,-7,19
1025,-40,25
1026,-99,75
1027,1,11
1028,1,20
1029,14,7
1030,3,18
1031,8,13
1032,2,10
1033,3,18
1034,-33,27
1035,-16,28
1036,-98,74
1037,-30,33
1038,11,10
1039,-6,18
1040,-45,39
1041,8,13
1042,4,17
1043,-6,18
1044,-6,18
1045,-21,33
1046,7,14
1047,-9,30
1048,-52,37
1049,-19,31
1050,-16,19
1051,-20,32
1052,-68,35
1053,10,11
1054,-10,13
1055,-3,15
1056,-22,25
1057,-63,57
1058,-9,12
1059,-19,22
1060,9,12
1061,-3,15
1062,-27,21
1063,-10,31
1064,-82,67
1065,-7,28
1066,-6,18
1067,11,10
1068,-88,64
1069,-21,15
1070,-33,27
1071,6,15
1072,-5,17
1073,1,20
1074,9,12
1075,1,20
1076,-21,33
1077,-64,58
1078,0,12
1079,-20,32
1080,5,16
1081,-3,15
1082,-7,19
1083,-38,41
1084,13,8
1085,4,17
1086,-22,25
1087,7,14
1088,-35,20
1089,9,12
1090,-24,45
1091,-76,70
1092,-5,17
1093,-5,17
1094,-105,63
1095,7,14
1096,-4,16
1097,-21,24
1098,-29,32
1099,-33,36
1100,0,12
1101,11,10
1102,-78,72
1103,-22,25
1104,-18,30
1105,-50,35
1106,-51,18
1107,-2,23
1108,-30,24
1109,-1,13
1110,-77,62
1111,-63,39
1112,-38,32
1113,-11,14
1114,13,8
1115,-9,21
1116,3,18
1117,11,10
1118,-20,23
1119,8,13
1120,-24,27
1121,-51,45
1122,8,13
1123,-21,24
1124,4,17
1125,12,9
1126,-22,16
1127,-13,25
1128,-31,25
1129,-6,18
1130,9,12
1131,8,13
1132,-8,29
1133,-6,18
1134,0,21
1135,-5,17
1136,-46,40
1137,7,14
1138,-68,53
1139,13,8
1140,-19,22
1141,-19,40
1142,8,13
1143,-2,14
1144,5,16
1145,-34,37
1146,12,9
1147,-18,21
1148,-54,39
1149,4,17
1150,0,21
1151,-1,13
1152,-57,51
1153,-3,24
1154,1,11
1155,6,15
1156,-45,39
1157,-1,22
1158,-14,26
1159,-6,18
1160,10,11
1161,1,20
1162,-24,45
1163,-92,59
1164,-16,19
1165,2,10
1166,-28,31
1167,-44,47
1168,-3,15
1169,7,14
1170,-15,18
1171,-71,56
1172,-20,23
1173,-4,16
1174,6,15
1175,-53,38
1176,-18,30
1177,-55,49
1178,-24,27
1179,-9,21
1180,5,16
1181,-8,29
1182,-15,18
1183,12,9
1184,-7,28
1185,-1,13
1186,-6,18
1187,2,19
1188,-46,40
1189,-31,43
1190,-30,24
1191,9,12
1192,-38,23
1193,-97,73
1194,-11,23
1195,-88,55
1196,8,13
1197,-73,58
1198,7,14
1199,-3,15
1200,-19,31
1201,-11,32
1202,0,12
1203,0,12
1204,-4,16
1205,4,17
1206,8,13
1207,-6,18
1208,2,19
1209,8,13
1210,5,16
1211,-7,19
1212,-18,21
1213,9,12
1214,-29,23
1215,-20,23
1216,2,10
1217,-38,32
1218,5,16
1219,0,12
1220,-21,24
1221,-8,20
1222,-114,81
1223,-47,41
1224,0,12
1225,7,14
1226,7,14
1227,8,13
1228,-23,26
1229,-28,31
1230,-24,18
1231,-6,18
1232,-33,27
1233,10,11
1234,-6,18
1235,2,19
1236,7,14
1237,0,12
1238,-20,23
1239,-9,21
1240,-39,33
1241,-5,17
1242,10,11
1243,-6,18
1244,2,19
1245,-66,42
1246,-3,15
1247,1,20
1248,8,13
1249,-25,28
1250,8,13
1251,0,21
1252,-13,16
1253,-16,19
1254,1,20
1255,6,15
1256,-38,41
1257,-3,24
1258,5,16
1259,-32,26
1260,-4,16
1261,-14,17
1262,-2,14
1263,-3,15
1264,-33,27
1265,-6,18
1266,-1,13
1267,9,12
1268,-42,27
1269,2,19
1270,6,15
1271,-4,16
1272,-8,20
1273,1,20
1274,-1,22
1275,-15,18
1276,14,7
1277,-2,14
1278,-9,30
1279,4,17
1280,8,13
1281,11,10
1282,-1,13
1283,9,12
1284,-28,40
1285,-54,39
1286,-24,18
1287,-15,27
1288,4,17
1289,-3,15
1290,-15,27
1291,-19,31
1292,-10,22
1293,-1,13
1294,-3,15
1295,-77,53
1296,2,19
1297,-15,18
1298,-6,18
1299,-25,28
1300,8,13
1301,-31,25
1302,-6,18
1303,-4,16
1304,-37,22
1305,-11,14
1306,-48,51
1307,-38,32
1308,-23,26
1309,-6,18
1310,0,21
1311,0,12
1312,-9,21
1313,-29,23
1314,8,13
1315,12,9
1316,-23,26
1317,3,18
1318,9,12
1319,0,21
1320,-27,30
1321,-17,20
1322,-38,32
1323,2,10
1324,11,10
1325,-21,15
1326,3,18
1327,-6,18
1328,8,13
1329,-2,14
1330,10,11
1331,1,20
1332,-6,18
1333,-10,22
1334,8,13
1335,-26,38
1336,-30,51
1337,-8,20
1338,-21,15
1339,1,20
1340,-14,26
1341,3,18
1342,4,8
1343,-50,35
1344,1,11
1345,-37,31
1346,-1,13
1347,9,12
1348,10,11
1349,5,16
1350,-11,14
1351,-27,30
1352,5,16
1353,-55,49
1354,9,12
1355,-35,20
1356,-43,37
1357,-38,23
1358,-13,16
1359,-1,13
1360,-17,29
1361,-7,19
1362,7,14
1363,10,11
1364,-12,15
1365,-22,25
1366,7,14
1367,-70,55
1368,2,10
1369,-5,17
1370,7,14
1371,-5,17
1372,10,11
1373,-49,43
1374,-22,34
1375,-3,15
1376,-19,40
1377,-25,28
1378,-2,14
1379,-46,22
1380,-4,16
1381,-24,36
1382,-26,20
1383,5,7
1384,-28,22
1385,-2,14
1386,11,10
1387,-9,21
1388,-79,55
1389,-41,26
1390,-12,24
1391,-16,28
1392,4,17
1393,-2,14
1394,-1,13
1395,-23,26
1396,-4,16
1397,11,10
1398,-10,22
1399,10,11
1400,-6,18
1401,-1,13
1402,-14,17
1403,10,11
1404,4,17
1405,-12,24
1406,-29,23
1407,-17,20
1408,-20,23
1409,-35,38
1410,5,16
1411,6,15
1412,-3,15
1413,-25,19
1414,-10,22
1415,-11,14
1416,-6,18
1417,7,14
1418,-24,36
1419,-19,31
1420,3,18
1421,14,7
1422,-22,34
1423,-3,24
1424,3,18
1425,5,16
1426,-29,23
1427,7,14
1428,4,17
1429,-14,17
1430,-75,51
1431,9,12
1432,-54,39
1433,3,18
1434,-12,33
1435,4,17
1436,-4,16
1437,-13,16
1438,-43,28
1439,4,17
1440,-4,16
1441,-1,22
1442,-12,24
1443,11,10
1444,0,21
1445,10,11
1446,-19,22
1447,-25,28
1448,-4,16
1449,-15,18
1450,8,13
1451,-10,13
1452,-10,22
1453,-3,15
1454,-24,27
1455,4,17
1456,-3,15
1457,-44,29
1458,-49,52
1459,8,13
1460,-8,20
1461,-27,21
1462,-3,24
1463,-5,17
1464,-9,21
1465,14,7
1466,-35,29
1467,8,13
1468,7,14
1469,-27,21
1470,-28,31
1471,-7,19
1472,-5,17
1473,-21,24
1474,-14,17
1475,6,15
1476,-7,19
1477,-32,26
1478,-34,28
1479,-5,26
1480,-9,21
1481,5,16
1482,-3,15
1483,-6,18
1484,0,12
1485,13,8
1486,-11,23
1487,-30,24
1488,4,17
1489,-5,17
1490,-4,16
1491,-34,28
1492,-1,13
1493,10,11
1494,-10,22
1495,0,12
1496,-4,16
1497,4,17
1498,-42,36
1499,-4,16
1500,4,8
1501,-5,17
1502,-20,23
1503,1,20
1504,8,13
1505,-7,19
1506,12,9
1507,8,13
1508,6,15
1509,-6,18
1510,-15,18
1511,3,18
1512,-2,14
1513,2,19
1514,-6,18
1515,-16,19
1516,1,20
1517,-16,28
1518,-16,19
1519,2,10
1520,10,11
1521,-3,24
1522,-37,40
1523,-6,18
1524,-7,10
1525,7,14
1526,-13,16
1527,8,13
1528,-14,17
1529,6,15
1530,-30,24
1531,-24,18
1532,10,11
1533,-12,24
1534,-4,16
1535,-8,20
1536,4,17
1537,-3,15
1538,1,20
1539,-7,19
1540,0,12
1541,-23,26
1542,-13,25
1543,8,13
1544,-17,20
1545,-16,19
1546,1,11
1547,9,12
1548,-23,17
1549,-15,27
1550,-75,51
1551,-57,33
1552,-8,20
1553,2,19
1554,-15,18
1555,4,17
1556,-6,18
1557,-19,22
1558,-25,19
1559,-6,18
1560,-50,35
1561,-13,25
1562,-2,23
1563,9,12
1564,-11,14
1565,-9,21
1566,-16,28
1567,-14,17
1568,-11,23
1569,-16,28
1570,10,11
1571,13,8
1572,2,19
1573,3,18
1574,-14,17
1575,-5,17
1576,3,18
1577,1,20
1578,-8,20
1579,-36,21
1580,-3,15
1581,-15,18
1582,-13,16
1583,-11,14
1584,10,11
1585,6,15
1586,-4,16
1587,8,13
1588,-5,26
1589,-23,17
1590,-3,15
1591,-5,17
1592,-8,20
1593,6,15
1594,11,10
1595,-23,17
1596,-47,41
1597,0,21
1598,4,8
1599,-28,22
1600,-48,24
1601,-10,22
1602,-6,18
1603,-17,20
1604,-4,16
1605,-7,19
1606,-44,29
1607,-15,27
1608,-18,21
1609,-23,26
1610,-5,17
1611,0,12
1612,-36,30
1613,6,15
1614,6,15
1615,7,14
1616,-3,15
1617,-4,16
1618,-19,22
1619,-31,16
1620,6,15
1621,-29,23
1622,-13,25
1623,-4,25
1624,0,12
1625,4,17
1626,-16,19
1627,15,6
1628,-7,19
1629,-7,19
1630,-13,16
1631,8,13
1632,-17,20
1633,1,11
1634,-8,20
1635,7,14
1636,-9,21
1637,0,21
1638,-12,15
1639,-10,22
1640,-6,18
1641,-20,23
1642,-6,18
1643,-25,19
1644,1,20
1645,10,11
1646,9,12
1647,-16,19
1648,4,17
1649,1,11
1650,-38,23
1651,-1,22
1652,10,11
1653,0,12
1654,-8,20
1655,4,17
1656,-32,26
1657,-9,21
1658,-35,20
1659,-13,16
1660,-11,23
1661,-1,22
1662,-14,17
1663,5,16
1664,-21,24
1665,11,10
1666,-15,18
1667,-4,16
1668,-20,23
1669,-42,27
1670,10,11
1671,-67,43
1672,-39,33
1673,-4,16
1674,1,11
1675,5,16
1676,-28,40
1677,5,16
1678,6,15
1679,-17,38
1680,-7,19
1681,-7,19
1682,-5,17
1683,-24,27
1684,-11,14
1685,-5,17
1686,5,16
1687,-2,14
1688,-50,35
1689,4,17
1690,4,17
1691,-10,22
1692,5,16
1693,-21,24
1694,-4,16
1695,3,18
1696,-31,25
1697,-29,23
1698,1,11
1699,-5,17
1700,4,17
1701,-2,14
1702,-10,22
1703,9,12
1704,11,10
1705,-15,18
1706,-3,15
1707,4,17
1708,-5,17
1709,4,17
1710,8,13
1711,-6,18
1712,-10,22
1713,1,11
1714,8,13
1715,1,11
1716,8,13
1717,5,7
1718,6,15
1719,-1,13
1720,-4,16
1721,10,11
1722,-1,22
1723,-18,21
1724,-58,34
1725,10,11
1726,-18,21
1727,12,9
1728,-14,17
1729,0,12
1730,-5,17
1731,-9,21
1732,-25,19
1733,9,12
1734,6,15
1735,0,12
1736,-9,21
1737,10,11
1738,2,10
1739,9,12
1740,2,10
1741,-13,16
1742,11,10
1743,-23,17
1744,-21,24
1745,0,21
1746,-1,13
1747,8,13
1748,-4,16
1749,-58,34
1750,-4,16
1751,5,16
1752,1,20
1753,-33,27
1754,1,20
1755,-1,13
1756,10,11
1757,-2,14
1758,-27,21
1759,11,10
1760,-59,44
1761,-13,25
1762,-15,18
1763,1,20
1764,1,11
1765,-33,27
1766,-19,22
1767,1,20
1768,2,19
1769,-6,18
1770,-40,25
1771,-2,14
1772,-8,20
1773,5,16
1774,-13,16
1775,2,19
1776,11,10
1777,-22,16
1778,-8,20
1779,7,14
1780,-19,22
1781,-20,32
1782,-2,14
1783,6,15
1784,-4,16
1785,-14,17
1786,10,11
1787,-7,19
1788,-5,17
1789,-10,13
1790,6,15
1791,2,10
1792,-19,22
1793,6,15
1794,9,12
1795,1,11
1796,-29,23
1797,10,11
1798,2,10
1799,7,14
1800,-23,26
1801,-18,21
1802,-16,28
1803,-16,19
1804,-11,14
1805,6,15
1806,-13,16
1807,-4,16
1808,-14,17
1809,0,21
1810,-24,27
1811,-16,19
1812,-13,16
1813,5,16
1814,-6,18
1815,7,14
1816,-3,15
1817,-5,17
1818,-11,23
1819,-17,20
1820,6,15
1821,-4,16
1822,-5,17
1823,-32,26
1824,-16,19
1825,-21,33
1826,7,14
1827,5,16
1828,9,12
1829,-16,28
1830,-1,22
1831,-4,25
1832,6,15
1833,-17,20
1834,6,15
1835,-2,14
1836,1,20
1837,-2,14
1838,-10,22
1839,14,7
1840,-18,21
1841,-17,20
1842,-12,24
1843,-16,19
1844,10,11
1845,-5,17
1846,6,15
1847,-11,23
1848,-13,16
1849,-20,23
1850,-10,13
1851,-16,19
1852,-48,24
1853,-1,13
1854,-1,13
1855,9,12
1856,-8,20
1857,-9,21
1858,-25,19
1859,11,10
1860,6,15
1861,5,16
1862,7,14
1863,-23,26
1864,-4,16
1865,-9,21
1866,-4,16
1867,-11,23
1868,-1,13
1869,-15,18
1870,-5,17
1871,-15,18
1872,-10,22
1873,3,18
1874,-30,24
1875,-21,24
1876,2,19
1877,-12,15
1878,8,13
1879,-2,14
1880,-3,15
1881,2,19
1882,-5,17
1883,-18,21
1884,-27,21
1885,-7,19
1886,-13,16
1887,4,8
1888,5,16
1889,13,8
1890,-43,19
1891,-19,22
1892,-42,27
1893,9,12
1894,-12,24
1895,4,17
1896,-4,16
1897,5,16
1898,4,17
1899,5,16
1900,2,10
1901,3,18
1902,12,9
1903,3,18
1904,-36,30
1905,-11,14
1906,10,11
1907,4,17
1908,-5,17
1909,-26,20
1910,9,12
1911,11,10
1912,10,11
1913,-3,15
1914,-20,23
1915,9,12
1916,-39,24
1917,-21,24
1918,4,17
1919,-17,20
1920,-37,31
1921,7,14
1922,7,14
1923,-2,14
1924,-30,24
1925,5,7
1926,-9,21
